language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
viet1252,-,-,T,t,-,s,a,a,-,n,-,-
mang1378,-,-,7,-,-,-,-,a,-,n,-,-
east2333,-,-,k,-,-,-,-,a,-,p,-,-
maaa1253,-,-,k,-,-,-,-,a,-,p,-,-
maaa1253,-,-,k,-,-,-,-,a,-,p,-,-
bulo1242,-,-,k,-,-,-,-,a,-,p,-,-
chra1242,-,-,k,-,-,-,-,a,-,p,-,-
tamp1251,-,-,k,-,-,-,-,a,-,p,-,-
nyah1249,-,-,k,-,-,-,-,a,-,p,-,-
lave1248,-,-,k,-,-,-,-,a,-,p,-,-
oyyy1238,-,-,k,-,-,-,-,a,-,p,-,-
tali1257,-,-,k,-,-,-,-,a,-,p,-,-
alak1253,-,-,k,i,-,-,-,a,-,t,-,-
hala1252,-,-,k,-,-,-,-,a,-,p,-,-
todr1244,-,-,k,-,-,-,-,a,-,p,-,-
cuaa1241,-,-,k,-,-,-,-,a,-,t,-,-
west2398,-,-,t,r,-,3,-,a,-,T,t,s
ngeq1245,-,-,k,r,-,-,-,a,-,T,t,s
sooo1254,-,-,k,-,-,-,-,a,-,p,-,-
paco1243,-,-,k,-,-,-,-,a,-,p,-,-
nyah1250,-,-,k,-,-,-,-,3,-,t,-,-
monn1252,-,-,k,-,-,-,-,i,-,t,-,-
sema1266,-,-,k,-,-,-,-,a,-,p,-,-
temi1246,-,-,k,-,-,-,-,a,-,b,-,-
jahh1242,-,-,k,-,-,-,-,a,-,p,-,-
kens1248,-,-,k,-,-,-,-,a,-,p,-,-
jeha1242,-,-,k,-,-,-,-,a,-,p,-,-
seme1247,-,-,g,-,-,-,-,a,-,5,-,-
sema1265,-,-,g,-,-,-,-,o,-,n,-,-
cent1989,-,-,k,h,k,h,-,o,-,m,-,-
nort2684,-,-,k,h,k,h,-,a,-,m,-,-
aheu1239,-,-,k,-,-,-,-,a,a,t,-,-
mlab1235,-,-,k,r,-,-,-,a,-,p,-,-
ruch1235,-,-,g,-,-,-,-,a,-,7,-,-
ruma1248,-,-,g,a,-,-,-,a,-,k,-,-
huuu1240,-,-,k,-,-,-,-,e,-,7,-,-
khan1274,-,-,b,-,-,-,-,a,-,t,-,-
bitt1240,7,o,k,-,-,-,-,-,-,-,-,-
puoc1238,-,-,7,-,-,-,-,a,-,k,-,-
carn1240,-,-,k,-,-,-,-,a,-,p,-,-
khas1269,-,-,d,-,-,-,-,a,i,t,-,-
khar1287,-,a,k,-,-,-,-,e,d,d,-,-
sant1410,-,-,g,-,-,-,-,e,-,r,-,-
mund1320,-,-,h,u,-,-,-,a,-,-,-,-
kork1243,-,-,k,-,-,-,-,a,-,b,-,-
sora1254,-,-,r,-,-,-,-,a,-,m,-,-
pare1266,-,-,l,-,-,-,-,o,-,m,-,-
bond1245,-,-,-,-,-,-,-,o,-,p,-,-
jehh1245,-,-,k,-,-,-,-,a,-,p,-,-
