language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
east2333,-,-,-,b,-,-,-,-,-,e,-,-,-,N,-
maaa1253,-,-,-,b,-,-,-,-,-,e,-,-,-,N,-
maaa1253,-,-,-,b,-,-,-,-,-,e,-,-,-,N,-
bulo1242,-,-,-,b,-,-,-,-,-,e,-,-,-,N,-
chra1242,-,-,-,b,-,-,-,-,-,e,-,-,-,5,-
sree1244,-,-,-,b,-,-,-,-,-,e,-,-,-,N,-
chil1279,-,-,-,b,-,-,-,-,-,e,-,-,-,N,-
tamp1251,-,-,-,p,-,-,-,-,-,E,-,-,i,5,-
nyah1249,-,-,-,b,-,-,-,-,-,i,-,-,-,N,-
lave1248,-,-,-,b,-,-,-,-,-,i,-,-,-,N,-
oyyy1238,-,-,-,b,-,-,-,-,-,i,-,-,-,N,-
tali1257,-,-,-,b,-,-,-,-,-,i,-,-,-,N,-
alak1253,p,h,-,p,-,-,-,-,-,i,-,-,-,N,-
cuaa1241,-,-,-,v,-,-,-,-,-,i,-,-,-,k,-
katu1272,-,-,-,b,-,-,-,-,-,i,-,-,-,N,-
west2398,-,7,-,b,-,-,-,-,-,i,-,-,-,N,-
west2398,-,-,-,b,-,-,-,-,-,i,-,-,-,N,-
ngeq1245,-,-,-,p,-,-,-,-,-,3,-,-,-,5,-
trii1240,-,-,-,p,-,-,-,-,-,3,-,-,-,5,-
paco1243,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-
paco1243,-,-,-,b,-,-,-,-,-,i,-,-,-,5,-
nyah1250,-,-,-,p,-,-,-,-,-,i,-,-,-,5,-
monn1252,-,-,-,p,-,-,-,-,-,a,-,-,-,5,-
sema1266,-,t,3,b,-,-,-,-,-,e,-,-,-,k,-
temi1246,-,t,3,b,-,-,-,-,-,i,-,-,-,k,-
kens1248,-,h,a,p,-,-,-,-,-,u,-,-,d,n,-
jeha1242,-,s,3,b,-,-,-,-,-,e,-,-,-,m,-
seme1247,-,s,3,b,-,-,-,-,-,3,-,-,-,5,-
sema1265,-,t,3,b,-,-,-,-,-,i,-,-,-,N,-
cent1989,-,-,-,b,-,-,-,-,-,3,-,-,-,5,-
nort2684,-,-,-,p,-,-,-,i,-,i,-,-,-,5,-
mlab1235,-,-,-,p,-,-,-,u,-,a,-,-,-,k,-
rucc1239,-,-,-,b,-,-,-,l,-,a,-,-,-,m,-
mali1278,-,-,-,m,-,-,-,l,-,a,-,-,-,m,-
aheu1239,-,-,-,b,-,-,-,-,-,3,-,-,-,l,-
aheu1239,-,-,-,p,-,-,-,-,-,a,-,-,-,s,i
viet1252,-,-,-,d,-,-,-,a,-,a,-,-,-,-,i
ruch1235,-,n,o,7,-,-,-,-,-,-,-,-,-,-,-
ruma1248,-,n,o,k,-,-,-,-,-,-,-,-,-,-,-
huuu1240,-,n,o,k,-,-,-,-,-,-,-,-,-,-,-
khan1274,-,-,-,k,-,-,-,-,-,i,-,-,-,n,-
bitt1240,-,-,-,k,-,-,-,a,-,e,-,-,-,n,-
puoc1238,-,-,-,7,-,-,-,k,-,i,-,-,-,5,-
mang1378,-,l,a,p,-,-,-,-,-,-,-,-,-,-,-
nanc1247,-,-,-,p,-,-,-,-,-,o,s,h,s,h,-
carn1240,-,l,3,p,-,-,-,-,-,-,-,-,-,N,3
khar1287,-,-,-,b,h,b,h,o,r,e,-,-,-,-,-
juan1238,-,-,-,p,-,-,-,u,r,a,-,-,-,-,-
sant1410,-,-,-,p,-,-,-,e,r,e,-,-,d,Z,-
mund1320,-,-,-,p,-,-,-,u,r,a,-,-,-,-,-
sora1254,-,-,-,b,-,-,-,a,r,i,-,-,d,Z,-
pare1266,-,-,-,b,-,-,-,o,r,i,-,-,-,7,-
khas1269,-,d,a,p,-,-,-,-,-,-,-,-,-,-,-
