language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23
viet1252,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,a,-,N,-,-,-,-,-
mang1378,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,a,-,3,-,-,-,-,-
east2333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,3,t,-,-
maaa1253,n,7,e,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
maaa1253,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,m,-,i,t,-,-
bulo1242,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,m,-,3,t,-,-
chra1242,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,3,-,m,-,3,t,-,-
tamp1251,-,k,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,m,-,3,t,-,-
nyah1249,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,m,-,e,t,-,-
lave1248,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,m,-,e,t,-,-
oyyy1238,-,-,-,-,-,-,-,l,-,3,-,-,-,-,-,a,-,N,-,-,-,-,-
tali1257,-,T,-,-,-,-,-,h,t,s,-,-,-,h,-,o,-,N,-,-,-,-,-
alak1253,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,a,-,k,-,-,-,-,-
hala1252,-,d,-,-,-,-,-,r,-,-,-,-,-,-,-,i,-,N,-,-,-,-,-
todr1244,-,d,-,-,-,-,-,r,-,-,-,-,-,-,-,i,-,N,-,-,-,-,-
cuaa1241,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,E,-,k,-,-,-,-,-
west2398,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,a,-,k,-,-,-,-,-
ngeq1245,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,a,-,7,-,-,-,-,-
paco1243,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,a,-,7,-,-,-,-,-
phon1246,-,k,-,-,-,-,-,s,-,-,-,-,-,k,-,a,-,y,-,-,-,-,-
nyah1250,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,3,T,u,5
monn1252,-,d,-,-,-,-,-,d,-,-,-,-,-,-,-,a,7,m,-,i,t,-,-
sema1266,-,-,-,-,-,-,-,l,-,3,-,-,-,w,-,e,t,n,-,-,-,-,-
temi1246,-,b,-,-,-,-,-,l,-,a,-,-,-,d,-,E,-,r,-,-,-,-,-
kens1248,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,E,-,7,-,o,y,-,-
jeha1242,-,-,-,-,-,-,-,k,-,u,-,-,-,n,-,i,-,N,-,-,-,-,-
seme1247,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,3,-,N,-,a,t,-,-
cent1989,-,-,-,-,-,-,-,l,-,3,-,-,-,-,-,3,-,N,-,-,-,-,-
nort2684,-,-,-,-,-,-,-,l,-,3,-,-,-,-,-,3,-,N,-,-,-,-,-
aheu1239,-,-,-,-,-,-,-,T,t,-,-,-,-,s,-,a,-,y,-,-,-,-,-
mlab1235,-,-,-,-,-,-,-,w,-,3,-,-,k,7,y,e,-,k,-,-,-,-,-
ruch1235,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,E,-,N,-,-,-,-,-
ruma1248,-,-,-,-,-,-,-,t,-,a,-,-,-,-,-,a,-,n,-,-,-,-,-
huuu1240,-,-,-,-,-,-,-,s,-,3,-,-,-,7,x,o,-,n,-,-,-,-,-
khan1274,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,E,-,l,-,-,-,-,-
bitt1240,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,o,-,r,-,-,-,-,-
puoc1238,-,-,-,-,-,-,-,l,-,3,-,-,-,-,-,3,-,N,-,-,-,-,-
carn1240,-,t,3,m,a,n,u,l,-,u,-,-,-,-,-,E,-,l,-,-,-,-,-
carn1240,-,k,i,-,-,-,-,l,N,u,-,-,-,-,-,3,-,N,-,-,-,-,-
khas1269,-,s,-,-,-,-,-,t,-,-,-,-,-,-,-,e,-,m,-,-,-,-,-
khar1287,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,a,-,N,-,-,-,-,-
juan1238,-,-,-,-,-,-,-,s,-,a,l,a,N,s,-,a,-,N,-,-,-,-,-
sant1410,-,-,-,-,-,-,-,s,-,a,-,-,-,s,-,a,-,N,-,-,-,-,-
mund1320,-,-,-,-,-,-,-,s,-,a,-,-,-,s,-,a,-,N,-,-,-,-,-
kork1243,-,-,-,-,-,-,-,p,-,e,-,-,-,v,-,a,-,r,-,i,-,-,-
sora1254,-,-,-,-,-,-,-,s,-,a,-,-,N,s,-,a,-,N,-,-,-,-,-
pare1266,-,-,-,-,-,-,-,s,-,a,-,-,-,-,-,-,-,N,-,-,-,-,-
bond1245,-,-,-,-,-,-,-,s,-,a,-,-,N,s,-,a,-,N,-,-,-,-,-
buga1247,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,N,g,a,-,-,-
