language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
maaa1253,-,-,-,-,-,b,-,-,i,T,-,-,t,-,-,s
maaa1253,-,-,-,-,-,b,-,-,3,T,-,-,t,-,-,s
bulo1242,-,-,-,-,-,b,-,-,e,T,-,-,t,-,-,s
chra1242,-,-,-,-,-,b,-,-,i,-,-,-,7,-,-,-
sree1244,-,-,-,-,-,b,-,-,i,T,-,-,t,-,-,s
chil1279,-,-,-,-,-,b,-,-,i,T,-,-,t,-,-,s
tamp1251,-,-,-,-,-,-,-,-,-,-,-,-,t,a,i,p
nyah1249,-,h,-,-,-,N,-,-,a,-,-,-,n,-,-,-
lave1248,-,-,-,-,-,N,-,-,E,-,-,-,n,-,-,-
oyyy1238,-,-,-,-,-,k,-,-,u,-,-,-,y,-,-,-
tali1257,-,-,-,-,-,s,-,-,o,-,-,-,t,-,-,-
alak1253,-,p,-,-,-,h,p,-,i,T,-,-,t,-,-,s
cuaa1241,-,-,-,-,-,b,-,-,i,k,p,o,t,-,-,-
katu1272,-,7,-,-,-,b,-,-,o,T,-,-,t,-,-,s
ngeq1245,-,7,-,-,-,b,-,-,e,T,-,-,t,-,-,s
sooo1254,-,-,-,-,-,p,-,-,i,-,-,-,t,-,-,-
trii1240,-,-,-,-,-,b,-,-,e,T,-,-,t,-,-,s
paco1243,-,-,-,-,-,b,-,-,i,-,-,-,7,-,-,-
phon1246,-,-,-,-,-,-,-,-,-,-,-,-,t,a,-,7
nyah1250,-,-,-,-,-,p,-,-,u,-,-,-,5,-,-,-
sema1266,-,-,-,-,-,d,-,-,a,-,-,-,7,-,-,-
temi1246,-,s,E,g,-,l,-,-,o,-,-,-,g,-,-,-
jahh1242,-,-,-,-,-,d,-,-,3,-,-,-,m,-,-,-
kens1248,-,-,-,-,-,7,-,-,E,-,-,-,N,-,-,-
jeha1242,-,-,-,-,-,k,-,-,3,-,-,-,h,-,-,-
seme1247,-,-,-,-,-,d,m,d,3,-,-,-,m,-,-,-
sema1265,-,-,-,-,-,d,-,-,3,-,-,-,m,-,-,-
cent1989,-,t,-,-,-,t,-,-,3,-,-,-,k,-,-,-
nort2684,-,-,-,-,-,d,-,-,e,-,-,-,7,-,-,-
mlab1235,-,-,-,-,-,n,-,-,o,-,-,-,n,-,-,-
rucc1239,-,-,-,-,-,5,-,-,3,-,-,o,p,-,-,-
mali1278,-,-,-,-,-,l,-,-,3,-,-,-,m,-,-,-
mali1278,-,-,-,-,-,l,-,-,a,-,-,-,m,-,-,-
aheu1239,-,-,-,-,-,n,-,-,a,-,-,-,m,-,-,-
viet1252,-,-,-,-,-,n,-,a,a,-,-,-,m,-,-,-
ruch1235,-,-,-,-,-,g,-,-,3,7,-,o,t,-,-,-
ruma1248,-,-,-,-,-,-,-,-,i,7,-,-,-,-,-,-
huuu1240,-,-,-,-,-,s,-,-,a,7,l,3,t,-,-,-
khan1274,-,-,-,-,-,t,i,-,3,k,l,o,N,-,-,-
bitt1240,-,-,-,-,-,s,-,-,a,m,m,o,h,-,-,-
puoc1238,-,-,-,-,-,7,-,-,e,-,-,-,m,-,-,-
mang1378,-,-,-,-,-,p,-,-,3,N,v,a,l,-,-,-
nanc1247,-,-,-,-,-,l,o,-,o,-,-,-,m,-,-,-
carn1240,-,-,-,-,-,h,u,l,a,-,-,-,l,-,-,-
khar1287,-,-,-,-,-,g,-,-,i,-,-,-,t,a,-,g
sant1410,-,-,-,-,-,g,-,-,i,-,-,-,t,i,-,7
mund1320,-,-,-,-,-,g,-,-,i,-,-,-,t,i,-,7
kork1243,-,-,-,-,-,l,u,r,i,-,-,-,d,-,-,Z
sora1254,-,-,-,-,-,l,-,-,u,-,-,-,d,-,-,-
pare1266,-,-,-,-,-,g,-,-,o,-,-,-,n,-,-,-
khas1269,-,s,-,h,s,h,a,n,i,-,-,a,h,-,-,-
buga1247,k,h,-,k,-,h,-,-,o,-,-,-,-,-,-,-
