language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
maaa1253,-,-,-,-,s,-,-,-,-,-,-,u,-,-,-,-
bulo1242,Z,h,d,Z,h,-,-,-,-,-,-,u,-,-,-,-
chra1242,-,-,-,-,s,-,-,-,-,-,-,o,-,-,h,-
nyah1249,-,-,-,-,T,-,t,-,-,s,-,o,-,-,h,-
lave1248,-,-,-,-,T,-,t,-,-,s,-,o,-,-,h,-
oyyy1238,-,-,-,-,b,-,-,-,-,-,-,o,-,-,h,-
tali1257,-,-,-,-,b,-,-,-,-,-,-,o,-,-,h,-
alak1253,-,-,-,-,h,-,-,-,-,-,-,u,-,-,-,-
cuaa1241,-,-,-,-,v,-,-,-,-,-,-,u,-,-,h,-
cuaa1241,-,-,-,-,b,-,-,-,-,-,-,u,-,-,h,-
katu1272,-,-,7,o,T,-,t,-,-,s,-,-,-,-,-,-
west2398,-,-,t,a,-,-,r,a,a,h,-,-,-,-,-,-
ngeq1245,-,-,-,-,T,-,t,-,-,s,-,a,-,-,m,-
trii1240,-,-,-,-,b,-,-,-,-,-,-,o,-,-,h,-
paco1243,-,-,-,-,T,-,t,-,-,s,-,o,-,-,N,-
nyah1250,-,-,-,-,T,-,t,-,-,s,-,o,-,-,N,-
monn1252,-,-,-,-,T,-,t,-,-,s,a,o,-,-,N,-
sema1266,-,-,-,-,t,-,-,-,-,-,-,o,-,-,t,-
temi1246,-,-,-,-,5,-,-,-,-,-,-,o,-,-,h,-
jahh1242,T,-,-,-,t,-,-,-,-,s,-,o,-,-,r,-
kens1248,-,-,-,-,t,-,-,-,-,-,-,o,-,-,t,-
jeha1242,Z,-,-,-,d,-,-,-,-,Z,-,3,-,-,7,-
seme1247,-,-,-,-,k,-,-,-,-,-,-,u,w,e,l,-
sema1265,-,-,-,-,t,-,-,-,-,-,-,u,-,-,t,-
cent1989,t,-,-,-,t,-,-,-,-,-,-,u,-,-,t,-
nort2684,-,-,-,-,d,-,-,-,-,-,-,o,-,-,t,-
mlab1235,-,-,-,-,b,u,7,-,-,-,-,u,-,-,y,-
rucc1239,-,-,-,-,t,-,-,-,-,-,-,u,-,-,T,-
mali1278,-,-,-,-,t,-,-,-,-,-,-,u,-,-,T,-
aheu1239,-,-,p,a,k,-,-,-,-,-,-,u,-,-,m,-
viet1252,d,-,p,p,t,-,-,-,-,-,-,-,-,-,-,-
ruma1248,-,-,-,-,t,-,-,-,-,-,-,o,-,-,k,-
huuu1240,-,-,-,-,k,-,-,-,-,-,-,u,-,-,t,-
khan1274,-,-,-,-,t,-,-,-,-,-,-,e,-,-,t,-
bitt1240,-,-,-,-,t,-,-,-,-,-,-,u,-,i,h,-
mang1378,-,-,-,-,T,-,t,-,-,s,-,u,-,a,N,-
carn1240,-,-,-,-,f,-,-,-,-,-,-,3,-,-,N,-
khar1287,Z,h,-,-,d,-,Z,-,-,h,-,o,-,-,l,a
sant1410,-,-,-,-,d,-,Z,-,e,r,-,e,-,-,t,-
mund1320,-,-,-,-,-,-,r,-,-,-,-,o,-,-,-,-
kork1243,-,-,-,-,d,-,Z,-,u,l,-,u,-,-,7,-
sora1254,-,-,-,-,b,-,-,-,a,l,-,-,-,-,-,-
pare1266,-,-,-,-,t,-,-,-,a,g,-,u,-,-,-,-
bond1245,-,-,-,-,-,-,-,-,o,g,-,e,-,-,p,-
khas1269,-,-,-,-,-,-,-,-,-,-,-,i,-,-,N,-
