language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
viet1252,-,-,-,-,x,-,3,-,-,-,-,-,-,3,-,n,-,g
mang1378,-,-,-,-,t,-,S,-,-,-,-,-,-,a,-,N,-,-
east2333,-,-,-,-,t,-,-,-,-,-,-,-,-,i,-,N,-,-
maaa1253,n,d,-,n,d,-,-,-,-,-,-,-,-,i,-,N,-,-
maaa1253,n,-,-,-,t,-,-,-,-,-,-,-,-,i,-,N,-,-
bulo1242,-,-,-,-,t,-,-,-,-,-,-,-,-,i,-,N,-,-
chra1242,n,-,-,-,t,-,-,-,-,-,-,-,-,i,-,N,-,-
tamp1251,n,-,-,-,t,-,E,-,-,-,-,-,-,i,-,N,-,-
nyah1249,g,-,-,-,r,-,3,-,-,-,-,-,-,3,-,N,-,-
lave1248,k,-,-,3,t,-,3,-,-,-,-,-,-,3,-,N,-,-
oyyy1238,k,-,-,3,d,-,3,-,-,-,-,-,-,a,-,N,-,-
tali1257,-,-,-,-,t,-,i,-,-,-,-,-,-,3,-,N,-,-
alak1253,k,-,-,3,t,-,-,-,-,-,-,-,-,i,-,N,-,-
cuaa1241,k,h,k,h,l,-,i,-,-,-,-,-,-,3,-,k,-,-
west2398,-,-,-,-,h,-,-,-,-,-,-,-,-,a,-,N,-,-
ngeq1245,N,-,-,-,h,N,-,-,-,-,-,-,-,a,-,N,-,-
sooo1254,n,k,-,-,h,k,h,-,-,-,-,-,-,a,-,N,-,-
paco1243,N,-,-,-,h,N,-,-,-,-,-,-,-,a,-,N,-,-
phon1246,-,-,-,-,s,7,-,-,-,-,-,-,-,i,-,N,-,-
nyah1250,T,h,-,-,t,-,s,-,-,-,h,-,-,3,-,l,u,t
monn1252,-,-,-,-,d,-,Z,-,-,-,-,-,-,u,-,-,-,t
sema1266,-,-,-,-,d,-,Z,-,-,-,7,-,-,a,k,N,-,-
temi1246,-,-,-,-,d,-,Z,-,3,-,7,-,-,a,-,k,-,-
jahh1242,-,-,-,-,d,-,Z,-,3,-,7,-,-,a,-,N,-,-
kens1248,-,-,-,-,-,-,-,-,-,-,7,i,y,e,-,N,-,-
jeha1242,-,-,-,-,d,-,Z,-,3,-,7,-,-,e,-,N,-,-
seme1247,-,-,-,-,d,-,Z,-,3,-,7,-,-,a,-,N,-,-
sema1265,-,-,-,-,d,-,Z,-,a,-,7,-,-,a,-,N,-,-
cent1989,T,h,-,-,t,-,s,h,3,-,7,-,-,3,-,N,-,-
nort2684,T,-,-,-,t,-,s,-,-,-,7,-,-,o,-,N,-,-
aheu1239,-,-,-,-,t,-,-,-,a,-,k,-,-,o,-,k,-,-
mlab1235,T,-,-,-,t,-,s,-,a,-,7,-,-,E,-,N,-,-
ruch1235,-,-,-,-,k,-,-,-,a,-,7,-,-,a,-,N,-,-
ruma1248,-,-,-,-,k,-,-,-,3,-,-,-,-,a,-,N,-,-
huuu1240,-,-,-,-,k,-,-,-,a,-,-,-,-,a,-,N,-,-
khan1274,-,-,-,-,t,-,-,-,a,k,7,-,-,3,-,N,-,-
bitt1240,-,-,-,-,-,-,-,-,-,-,y,-,-,o,-,N,-,-
puoc1238,-,-,-,-,l,-,-,-,-,-,-,-,-,a,-,N,-,-
carn1240,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,N,E,k
khas1269,-,-,-,-,s,h,s,-,-,-,h,i,-,e,-,N,-,-
khar1287,-,-,-,-,d,-,Z,-,-,-,-,-,-,a,-,N,-,-
juan1238,a,-,-,-,d,-,d,-,-,-,-,-,-,o,-,-,-,-
sant1410,-,-,-,-,d,-,Z,-,-,-,-,-,-,a,-,N,-,-
mund1320,-,-,-,-,d,-,Z,-,-,-,-,-,-,a,-,N,-,-
kork1243,-,-,-,-,-,-,h,-,-,-,-,-,-,a,r,g,e,-
sora1254,3,-,-,-,d,-,Z,-,a,-,-,-,-,a,-,N,-,-
pare1266,-,-,-,-,-,-,z,-,-,-,-,-,-,a,7,n,-,-
bond1245,-,-,-,-,-,-,s,-,i,-,7,-,s,a,-,N,-,-
buga1247,-,-,-,-,-,-,y,-,-,-,-,-,-,a,-,-,-,-
