language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
viet1252,-,-,-,t,-,r,a,-,-,-,-,a,-,-,n,g,-,-,-
mang1378,-,-,-,s,-,-,u,-,-,-,-,a,-,-,-,-,-,-,-
east2333,-,n,-,h,-,-,-,-,-,-,-,a,-,-,-,N,-,-,-
maaa1253,-,N,g,l,-,-,-,-,-,-,-,a,-,-,-,N,-,-,-
maaa1253,-,N,-,l,-,-,-,-,-,-,-,a,-,-,-,N,-,-,-
bulo1242,-,-,-,b,-,-,-,-,-,-,-,o,-,-,-,k,-,-,-
chra1242,-,-,-,k,-,-,a,-,n,-,-,a,-,-,-,N,-,-,-
chra1242,-,-,-,b,-,-,-,-,-,-,-,o,-,-,-,7,-,-,-
tamp1251,-,-,-,b,-,-,-,-,-,-,-,a,-,-,-,k,-,-,-
nyah1249,-,-,-,b,-,-,-,-,-,-,-,o,-,-,-,k,-,-,-
lave1248,-,h,m,b,-,-,-,-,-,-,-,o,-,-,-,k,-,-,-
oyyy1238,-,-,-,b,-,-,-,-,-,-,-,o,-,-,-,k,-,-,-
tali1257,-,-,-,b,-,-,-,-,-,-,-,o,-,-,-,k,-,-,-
alak1253,p,h,p,w,-,-,-,-,-,-,-,o,-,-,-,k,-,-,-
hala1252,-,d,3,b,-,-,u,-,-,-,-,o,-,-,-,k,-,-,-
todr1244,-,d,3,b,-,-,-,-,-,-,-,o,-,-,-,7,-,-,-
cuaa1241,-,-,-,k,-,-,-,-,-,-,-,o,-,-,-,7,-,-,-
west2398,-,-,-,b,-,-,-,-,-,-,-,o,-,-,-,k,-,-,-
ngeq1245,-,-,-,b,-,-,-,-,-,-,-,o,-,-,-,k,-,-,-
paco1243,-,-,-,k,-,-,-,-,l,-,-,o,-,-,-,7,-,-,-
phon1246,-,-,-,l,-,-,-,-,-,-,-,u,-,-,-,7,-,-,-
nyah1250,-,T,-,h,-,-,-,-,t,s,h,u,-,-,-,N,-,-,-
monn1252,-,-,-,b,-,-,a,-,t,-,-,a,-,-,-,N,-,-,-
sema1266,-,-,-,b,-,-,-,y,-,-,-,E,-,-,-,k,-,-,-
temi1246,-,-,-,b,-,-,3,y,-,-,-,u,-,-,-,g,-,-,-
kens1248,-,-,-,b,-,-,a,l,t,-,-,a,-,-,-,w,-,-,-
jeha1242,-,-,-,p,-,-,u,-,t,-,-,e,-,-,-,h,-,-,-
seme1247,-,-,-,p,-,-,u,-,t,-,-,i,-,-,-,h,-,-,-
sema1265,-,-,-,p,-,-,u,-,n,-,-,-,-,-,-,h,n,3,l
cent1989,-,-,-,s,-,-,a,-,-,-,-,o,-,-,-,-,-,-,-
nort2684,-,-,-,s,i,s,a,-,-,-,-,a,-,-,-,-,-,-,-
aheu1239,-,-,-,l,-,-,-,-,-,-,-,o,-,-,-,k,-,-,-
mlab1235,-,-,-,b,-,-,a,-,l,-,-,a,-,-,-,k,-,-,-
ruch1235,-,b,-,l,-,-,-,-,-,-,-,o,-,-,-,7,-,-,-
ruma1248,-,-,-,l,-,-,-,-,-,-,-,u,-,-,-,i,-,-,-
ruma1248,-,-,-,l,-,-,-,-,-,-,-,u,-,-,-,i,-,-,-
huuu1240,-,-,-,p,-,-,-,-,-,-,-,a,-,-,i,N,-,-,-
khan1274,-,-,-,b,-,-,-,-,-,-,-,u,-,-,-,k,-,-,-
bitt1240,-,-,-,b,-,-,-,-,-,-,-,u,-,-,-,k,-,-,-
puoc1238,-,-,-,l,-,-,-,-,-,-,-,u,-,-,3,k,-,-,-
carn1240,-,i,-,s,-,-,-,-,-,-,-,o,-,-,-,h,-,-,-
khas1269,-,-,-,l,-,-,i,-,-,-,-,e,-,-,-,h,-,-,-
khar1287,-,-,-,-,-,-,-,-,-,-,-,o,-,s,e,l,-,-,-
juan1238,-,-,-,-,-,-,-,-,-,-,-,a,n,d,-,r,-,a,-
sant1410,-,-,-,p,-,-,-,-,-,-,-,o,n,-,-,d,-,-,-
mund1320,-,-,-,p,-,-,-,-,-,-,-,u,n,-,-,d,-,i,-
kork1243,-,-,-,p,-,-,-,-,-,-,-,u,-,-,-,l,-,u,m
sora1254,-,-,-,p,-,-,-,-,-,-,-,a,-,-,-,l,u,u,-
pare1266,-,-,-,-,-,-,-,-,-,-,-,a,-,s,e,l,-,-,-
bond1245,-,-,-,t,-,-,-,-,-,-,-,u,-,-,-,l,-,i,-
buga1247,-,-,-,p,-,-,o,-,-,-,-,u,-,-,-,-,-,-,-
