language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
east2333,-,-,-,-,-,-,t,-,-,o,-,-,h,-,-,-,-,-,-,-
maaa1253,-,-,-,-,-,-,t,-,-,o,-,-,h,-,-,-,-,-,-,-
maaa1253,n,-,-,-,-,-,t,-,-,3,-,-,h,-,-,-,-,-,-,-
bulo1242,p,-,-,-,i,-,t,-,-,o,-,-,h,-,-,-,-,-,-,-
chra1242,g,-,-,-,a,-,t,-,-,o,-,-,h,-,-,-,-,-,-,-
sree1244,n,-,-,-,-,-,t,-,-,3,-,-,h,-,-,-,-,-,-,-
chil1279,-,-,-,-,-,-,t,-,-,o,-,-,h,-,-,-,-,-,-,-
tamp1251,-,-,-,-,-,-,t,-,-,a,-,w,h,-,-,a,-,u,-,-
nyah1249,-,-,-,-,-,-,t,-,-,o,-,-,h,-,-,-,-,-,-,-
lave1248,-,-,-,-,-,-,t,-,-,o,-,-,h,-,-,-,-,-,-,-
oyyy1238,-,-,-,-,-,-,t,-,-,o,-,-,h,-,-,-,-,-,-,-
tali1257,-,-,-,-,-,-,t,-,-,o,-,-,h,-,-,-,-,-,-,-
alak1253,-,-,-,-,-,-,t,-,-,o,-,-,h,-,-,-,-,-,-,-
cuaa1241,-,-,-,-,-,-,t,-,-,o,-,-,h,-,-,-,-,-,-,-
todr1244,-,-,-,-,-,-,t,-,-,o,-,-,h,-,-,-,-,-,-,-
katu1272,-,-,-,-,-,-,t,-,-,o,-,-,h,-,-,-,-,-,-,-
phon1246,-,-,-,-,-,-,t,-,-,u,-,-,t,-,-,-,-,-,-,-
nyah1250,-,-,-,-,-,-,t,-,-,o,-,-,h,-,-,-,-,-,-,-
monn1252,-,-,-,-,-,-,t,-,-,a,-,-,h,-,-,-,-,-,-,-
sema1266,-,-,-,-,-,-,m,-,-,E,-,-,m,-,-,-,-,-,-,-
temi1246,-,-,-,-,-,-,b,-,-,o,-,-,t,-,-,-,-,-,-,-
jahh1242,-,-,-,-,-,-,b,-,-,u,-,-,7,-,-,-,-,-,-,-
kens1248,-,-,-,-,-,-,7,-,-,a,-,-,m,-,-,-,-,-,-,-
jeha1242,-,-,-,-,-,-,7,-,-,E,-,-,m,-,-,-,-,-,-,-
seme1247,-,-,-,-,-,-,t,-,-,u,-,-,h,-,-,-,-,-,-,-
sema1265,-,-,-,-,-,-,t,-,-,u,-,-,h,-,-,-,-,-,-,-
cent1989,-,-,-,-,-,-,t,t,a,o,-,-,h,-,-,-,-,-,-,-
nort2684,-,-,-,-,-,-,d,-,a,a,-,-,h,-,-,-,-,-,-,-
mlab1235,-,-,-,-,-,-,b,-,-,o,-,-,-,-,-,-,-,-,-,-
rucc1239,-,-,-,-,-,-,n,-,-,o,-,-,y,-,-,-,-,-,-,-
mali1278,p,-,-,-,3,-,n,-,-,u,-,-,-,-,-,-,-,-,-,-
aheu1239,p,h,p,h,a,-,7,-,n,u,-,-,7,-,-,-,-,-,-,-
aheu1239,-,-,-,-,-,-,t,-,-,3,-,m,7,-,-,-,-,3,-,k
viet1252,-,-,-,-,-,-,v,-,u,u,-,-,-,-,-,-,-,-,-,-
ruch1235,-,-,-,-,-,-,b,-,-,u,-,-,-,-,-,-,-,-,-,-
ruma1248,-,-,-,-,-,-,b,-,-,u,-,-,-,-,-,-,-,-,-,-
huuu1240,-,-,-,-,o,m,p,-,-,u,-,-,7,-,-,-,-,-,-,-
khan1274,-,-,-,-,-,-,b,-,-,o,-,-,7,-,-,-,-,-,-,-
bitt1240,-,-,-,-,-,-,b,-,-,o,-,-,7,-,-,-,-,-,-,-
puoc1238,-,-,-,-,-,-,7,-,-,u,-,-,m,-,-,-,-,-,-,-
mang1378,-,-,-,-,-,-,b,-,-,u,-,-,-,-,-,-,-,-,-,-
nanc1247,-,-,-,-,-,-,t,-,-,u,a,a,h,-,-,-,-,-,-,-
carn1240,-,-,-,-,-,-,t,-,-,E,-,-,h,-,-,-,-,-,-,-
khar1287,m,-,-,-,a,-,5,-,-,o,-,-,N,-,-,-,-,-,-,-
juan1238,-,-,-,-,-,-,n,-,-,u,-,-,n,-,-,-,-,u,-,-
sant1410,-,-,-,-,-,-,5,-,-,u,-,-,5,-,-,-,-,u,-,-
mund1320,-,-,-,-,-,-,n,-,-,u,-,-,n,-,-,-,-,u,-,-
kork1243,-,-,-,-,-,-,b,-,-,u,-,-,T,-,-,-,-,i,-,-
sora1254,m,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,m,e,e
pare1266,-,-,-,-,a,-,r,-,-,u,-,-,7,-,-,-,-,m,-,-
bond1245,d,-,-,-,a,7,t,-,-,u,-,-,k,w,k,w,-,i,-,-
khas1269,-,-,-,-,-,-,s,-,-,-,-,-,h,s,h,a,d,e,-,m
buga1247,-,-,-,-,-,-,n,-,-,E,-,-,-,-,-,-,-,-,-,-
