language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
viet1252,-,-,-,-,-,m,-,-,-,-,-,a,a,t,-,-,-,-
mang1378,-,-,-,-,-,m,-,-,-,-,-,a,-,t,-,-,-,-
east2333,-,-,-,-,-,m,-,-,-,-,-,a,-,t,-,-,-,-
maaa1253,-,-,-,-,-,m,-,-,-,-,-,a,-,t,-,-,-,-
maaa1253,-,-,-,-,-,m,-,-,-,-,-,a,-,t,-,-,-,-
bulo1242,-,-,-,-,-,m,-,-,-,-,-,a,-,t,-,-,-,-
chra1242,-,-,-,-,-,m,-,-,-,-,-,a,-,t,-,-,-,-
tamp1251,-,-,-,-,-,m,-,-,-,-,-,a,-,t,-,-,-,-
nyah1249,-,-,-,-,-,m,-,-,-,-,-,a,-,t,-,-,-,-
lave1248,-,-,-,-,-,m,-,-,-,-,-,a,-,t,-,-,-,-
oyyy1238,-,-,-,-,-,m,-,-,-,-,-,a,-,t,-,-,-,-
tali1257,-,-,-,-,-,m,-,-,-,-,-,a,-,t,-,-,-,-
alak1253,-,-,-,-,-,m,-,-,-,-,-,a,-,t,-,-,-,-
hala1252,-,-,-,-,-,m,-,-,-,-,-,a,-,t,-,-,-,-
todr1244,-,-,-,-,-,m,-,-,-,-,-,a,-,7,-,-,-,-
cuaa1241,-,-,-,-,-,m,-,-,-,-,-,a,-,t,-,-,-,-
west2398,-,-,-,-,-,m,-,-,-,-,-,a,-,t,-,-,-,-
ngeq1245,-,-,-,-,-,m,-,-,-,-,-,a,-,t,-,-,-,-
sooo1254,-,-,-,-,-,m,-,-,-,-,-,a,-,t,-,-,-,-
paco1243,-,-,-,-,-,m,-,-,-,-,-,a,-,t,-,-,-,-
phon1246,-,-,-,-,-,m,-,-,-,-,-,a,-,t,-,-,-,-
nyah1250,-,-,-,-,-,m,-,-,-,-,-,a,-,t,-,-,-,-
monn1252,-,-,-,-,-,m,-,-,-,-,-,a,-,t,-,-,-,-
sema1266,-,-,-,-,-,m,-,-,-,-,-,a,-,t,-,-,-,-
temi1246,-,-,-,-,-,m,-,-,-,-,-,a,-,d,-,-,-,-
jahh1242,-,-,-,-,-,m,-,-,-,-,-,a,-,t,-,-,-,-
kens1248,-,-,-,-,-,m,-,-,-,-,-,e,-,t,-,-,-,-
jeha1242,-,-,-,-,-,m,-,-,-,-,-,i,-,t,-,-,-,-
seme1247,-,-,-,-,-,m,-,-,-,-,-,o,-,t,-,-,-,-
sema1265,-,-,-,-,-,m,-,-,-,-,-,a,-,d,-,-,-,-
cent1989,-,-,-,-,-,b,h,b,h,3,n,E,-,k,-,-,-,-
nort2684,-,-,-,-,-,p,h,p,h,-,n,e,-,7,-,-,-,-
aheu1239,-,-,-,-,-,m,-,-,-,-,-,a,-,t,-,-,-,-
aheu1239,k,h,k,-,-,h,-,-,-,-,-,a,-,l,o,N,-,-
mlab1235,-,-,-,-,-,m,-,-,-,-,-,a,-,t,-,-,-,-
ruch1235,-,-,-,-,-,N,-,-,-,-,-,a,-,i,-,-,-,-
ruma1248,-,-,-,-,-,N,-,-,-,-,-,a,-,i,-,-,-,-
huuu1240,-,-,-,-,-,S,-,-,-,-,-,a,-,k,-,N,a,i
khan1274,k,E,n,-,-,N,-,-,-,-,-,a,-,y,-,-,-,-
bitt1240,p,3,-,-,-,N,-,-,-,-,-,a,-,i,-,-,-,-
puoc1238,-,-,-,-,-,m,-,-,-,-,-,a,-,t,-,-,-,-
carn1240,-,-,-,-,-,m,-,-,-,-,-,a,-,t,-,-,-,-
khas1269,k,h,k,h,i,m,-,-,-,-,-,a,-,t,-,-,-,-
khar1287,-,-,-,-,-,m,-,-,-,-,-,o,d,d,-,-,-,-
juan1238,-,o,-,-,-,m,-,-,-,-,-,o,d,d,-,-,-,-
sant1410,-,-,-,-,-,m,-,-,-,-,-,e,-,t,-,-,-,-
mund1320,-,-,-,-,-,m,-,-,-,-,-,e,-,d,-,-,-,-
kork1243,-,-,-,-,-,m,-,-,-,-,-,e,-,d,-,-,-,-
sora1254,-,-,-,-,-,m,-,-,7,-,-,o,-,d,-,-,-,-
pare1266,-,-,-,-,-,m,-,-,-,-,-,a,-,7,-,n,-,-
bond1245,-,-,-,-,-,m,-,-,-,-,-,o,-,7,-,-,-,-
buga1247,p,3,-,-,-,m,-,-,-,-,-,E,-,-,-,-,-,-
