language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
east2333,-,-,-,-,7,-,-,-,-,-,-,o,-,-,-,-,k,-,-
maaa1253,-,-,-,-,7,-,-,-,-,-,-,3,-,-,-,-,t,-,-
maaa1253,-,-,-,-,7,-,-,-,-,-,-,3,-,-,-,-,k,-,-
bulo1242,-,-,-,-,7,-,-,-,-,m,-,3,-,-,-,-,k,-,-
chra1242,-,-,-,-,g,-,-,-,-,-,-,o,-,-,-,-,7,-,-
sree1244,-,-,-,-,7,-,-,-,-,-,-,o,-,a,-,-,7,-,-
chil1279,-,-,-,-,m,-,-,-,-,-,-,3,-,-,-,-,7,-,-
tamp1251,-,-,-,-,7,-,-,-,-,i,-,3,-,-,-,-,N,-,-
nyah1249,-,-,-,-,7,-,-,-,-,-,-,u,-,-,-,-,-,-,-
lave1248,-,-,-,-,d,-,-,-,-,-,-,3,-,-,-,-,7,-,-
oyyy1238,-,-,-,-,7,-,-,-,-,-,-,u,-,-,-,-,-,-,-
tali1257,-,d,-,-,Z,-,-,-,-,-,-,3,-,-,-,-,7,-,-
alak1253,-,y,-,-,h,-,-,-,-,-,-,3,-,a,-,-,w,-,-
cuaa1241,-,-,-,-,7,-,-,-,-,-,-,3,-,-,-,-,n,-,-
katu1272,-,-,-,-,b,-,-,-,-,7,-,3,-,-,-,-,k,-,-
west2398,-,-,-,-,p,-,-,-,-,-,-,o,-,-,-,-,7,-,-
ngeq1245,-,-,-,-,p,-,-,-,-,-,-,u,-,-,-,-,t,-,-
sooo1254,-,-,-,-,p,-,-,a,-,l,-,3,-,a,-,y,7,-,-
trii1240,-,-,-,-,p,-,-,3,-,l,-,i,-,3,-,i,7,-,-
phon1246,-,-,-,-,b,-,-,-,-,-,-,3,-,-,-,-,r,-,-
nyah1250,-,-,-,-,k,h,k,h,-,l,-,3,-,-,-,-,N,-,-
monn1252,-,-,-,-,g,-,-,-,-,l,-,u,-,i,-,-,N,-,-
sema1266,-,-,-,-,-,-,-,-,-,d,-,Z,7,o,-,-,y,-,-
temi1246,-,-,-,-,-,-,-,-,-,l,-,3,b,e,-,-,h,-,-
jahh1242,-,-,-,-,b,-,-,a,7,l,-,3,-,-,-,-,7,-,-
kens1248,-,-,-,-,-,-,-,-,-,d,Z,3,n,u,-,-,h,-,-
jeha1242,-,-,-,-,-,-,-,-,-,-,b,-,n,o,l,E,t,-,-
seme1247,-,-,-,-,7,-,-,-,-,r,-,3,-,-,-,-,y,-,-
sema1265,-,-,-,-,b,-,-,a,-,l,-,o,-,-,-,-,7,-,-
cent1989,-,T,-,-,t,-,-,s,-,r,a,3,-,-,-,-,n,-,-
nort2684,-,T,-,-,t,-,-,s,-,r,-,o,-,-,-,-,n,-,-
mlab1235,-,-,-,-,s,-,-,-,-,-,-,E,-,-,-,-,-,-,-
rucc1239,-,-,-,-,5,-,-,-,-,-,-,i,-,-,-,-,w,-,-
mali1278,-,-,-,-,5,-,-,-,-,-,-,i,-,-,-,-,w,-,-
viet1252,-,-,-,-,n,-,-,-,-,h,-,i,e,e,-,-,u,-,-
ruch1235,m,b,-,-,l,-,-,-,-,-,-,a,-,-,-,-,m,-,-
ruma1248,-,-,-,-,g,-,-,-,-,-,-,3,-,-,-,-,n,-,-
huuu1240,-,-,-,-,p,-,-,-,-,-,-,a,-,-,-,-,N,-,-
khan1274,-,-,-,-,n,-,-,-,-,-,-,a,-,-,-,-,k,-,-
bitt1240,-,-,-,-,t,-,-,-,-,-,-,o,-,-,-,-,k,-,-
puoc1238,-,-,-,-,g,-,-,-,-,-,-,a,-,-,-,-,y,-,-
mang1378,-,-,-,-,d,-,-,-,-,-,-,o,-,-,-,-,-,-,-
nanc1247,-,-,-,-,h,-,-,-,-,-,-,o,-,-,-,-,a,-,-
carn1240,-,-,-,-,r,-,-,-,-,-,-,o,-,-,-,-,l,-,-
khar1287,-,-,-,-,-,-,-,-,-,-,-,a,n,e,-,-,t,-,-
juan1238,-,-,-,-,-,-,-,-,-,-,-,-,b,i,-,-,s,-,i
sant1410,-,-,-,-,-,-,-,-,-,-,-,-,-,a,d,-,d,-,i
mund1320,-,-,-,-,b,-,-,-,-,-,-,-,-,e,-,-,s,-,e
kork1243,-,g,h,g,h,-,-,-,-,-,-,o,n,e,-,-,d,-,Z
sora1254,-,-,-,-,b,-,-,-,-,-,-,o,-,i,-,-,b,o,i
pare1266,-,-,-,a,b,-,-,-,-,-,-,u,-,-,-,-,7,-,n
bond1245,-,-,-,-,g,-,-,-,-,-,-,u,-,-,-,-,l,a,y
khas1269,-,-,-,-,b,-,-,-,-,-,-,u,-,-,-,-,n,-,-
buga1247,-,-,-,-,n,-,-,a,-,-,-,u,-,-,-,-,-,-,-
