language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
east2333,-,-,-,-,-,t,-,-,-,-,-,-,-,l,-,-,-,-,3,-,m
maaa1253,-,p,l,a,y,g,-,-,-,-,-,-,-,l,-,-,-,-,a,-,n
maaa1253,-,-,-,-,-,k,-,-,-,-,-,-,-,l,-,-,-,-,3,-,m
bulo1242,-,-,-,-,-,-,-,-,-,-,-,-,-,l,k,-,-,-,3,-,m
chra1242,-,-,-,-,-,k,h,k,h,-,-,-,-,l,-,-,-,-,3,-,m
sree1244,-,-,-,-,-,k,-,-,-,-,-,-,-,l,-,-,-,-,3,-,m
chil1279,-,-,-,-,-,k,-,-,-,-,-,-,-,l,-,-,-,-,3,-,m
tamp1251,-,-,-,-,-,k,-,-,-,-,-,-,-,l,a,-,-,-,3,-,m
nyah1249,-,-,-,-,-,k,-,-,-,-,-,-,-,l,-,-,-,-,o,-,m
lave1248,-,-,-,-,-,k,-,-,-,-,-,-,-,l,-,-,-,-,o,-,m
oyyy1238,-,-,-,-,-,t,-,-,-,-,-,-,-,l,-,-,-,-,3,-,m
tali1257,-,-,-,-,-,k,-,-,-,-,-,-,-,l,-,-,-,-,o,-,m
alak1253,-,-,-,-,-,k,-,-,-,-,-,-,-,l,-,-,-,-,3,-,m
cuaa1241,-,-,-,-,-,p,-,-,-,-,-,-,-,l,-,-,-,-,3,-,p
katu1272,-,-,-,-,-,-,-,-,-,-,-,-,-,l,a,-,-,-,a,-,m
west2398,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,o,-,m
ngeq1245,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,o,-,m
sooo1254,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,u,a,m
trii1240,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,u,3,m
paco1243,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,o,-,m
phon1246,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,o,-,m
nyah1250,-,-,-,-,-,k,h,k,h,-,-,-,-,r,-,-,-,-,i,-,h
monn1252,-,-,-,-,-,g,-,-,-,-,-,-,-,r,u,-,-,-,i,-,h
sema1266,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,i,-,s
temi1246,-,-,-,-,-,7,-,-,E,n,-,-,-,r,-,-,-,-,3,-,s
jahh1242,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,3,-,s
kens1248,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,o,-,s
jeha1242,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,o,-,s
seme1247,-,-,-,-,-,g,-,-,3,-,-,-,-,r,-,-,-,-,e,-,s
sema1265,-,-,-,-,-,g,-,-,-,-,-,-,-,r,-,-,-,-,E,-,s
cent1989,t,h,t,-,-,h,-,-,-,-,-,-,-,l,a,-,-,-,3,-,m
nort2684,t,h,t,-,-,h,-,-,-,-,-,-,-,l,-,-,-,-,o,-,m
mlab1235,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,e,-,t
rucc1239,-,-,-,-,-,-,-,-,-,-,-,-,-,l,o,-,-,-,o,-,m
mali1278,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,o,-,m
aheu1239,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,o,-,m
viet1252,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,a,-,n
ruch1235,-,-,-,-,-,k,-,-,a,-,-,-,-,t,-,-,-,-,o,-,m
ruma1248,-,-,-,-,-,k,-,-,3,-,-,-,-,t,-,-,-,-,o,-,m
huuu1240,-,-,-,-,-,k,-,-,a,t,t,h,t,h,-,-,-,-,o,-,m
khan1274,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,a,-,p
bitt1240,-,-,-,-,-,t,-,-,3,-,-,-,-,l,a,-,-,-,a,-,m
puoc1238,-,-,-,-,-,t,-,-,3,-,-,-,-,l,-,-,-,-,o,-,m
mang1378,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,o,-,7
nanc1247,-,-,-,-,-,7,-,-,a,t,-,-,-,t,-,-,-,-,i,-,-
carn1240,-,-,-,-,-,-,-,-,a,-,-,-,-,l,-,-,-,-,i,-,p
khar1287,-,-,-,-,-,g,-,-,o,-,-,-,-,r,-,-,-,-,e,-,-
juan1238,-,-,-,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,a,-,n
sant1410,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,m
mund1320,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,m
kork1243,-,-,-,-,-,k,-,-,o,-,-,-,-,l,e,5,d,Z,a,-,-
sora1254,-,-,-,-,-,g,-,a,a,-,-,-,-,r,-,-,-,-,e,-,-
bond1245,-,-,-,-,-,g,-,-,i,-,-,-,-,r,-,-,-,-,e,-,-
khas1269,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,a,i,m
buga1247,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,o,-,u
