language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
east2333,-,-,-,-,-,-,s,-,-,-,-,-,-,o,-,-,-,-,-
maaa1253,-,-,-,-,-,-,s,-,-,-,-,r,-,a,-,y,-,-,-
maaa1253,-,-,-,-,-,-,s,-,-,-,-,-,-,a,-,y,-,-,-
maaa1253,-,-,-,-,-,-,s,-,-,-,-,-,-,a,-,3,-,-,-
bulo1242,-,-,-,-,-,-,s,-,-,-,-,-,-,a,-,u,-,-,-
chra1242,-,-,-,-,-,-,s,-,-,-,-,-,-,a,-,y,-,-,-
sree1244,-,-,-,-,-,-,s,-,-,-,-,-,-,e,-,n,-,-,-
chil1279,-,-,-,-,-,-,l,-,-,-,-,-,-,a,-,N,-,-,-
tamp1251,-,-,-,-,-,-,h,-,-,-,-,-,-,a,-,y,p,u,p
nyah1249,-,-,-,-,-,-,t,-,-,-,-,-,-,3,-,-,-,-,-
lave1248,-,-,-,-,-,-,t,-,-,-,-,-,-,a,-,w,-,-,-
oyyy1238,-,-,-,-,-,-,t,-,-,-,-,-,-,a,-,3,-,-,-
tali1257,-,-,-,-,-,-,t,-,-,-,-,-,-,a,-,3,-,-,-
alak1253,-,-,-,-,-,-,t,-,-,-,-,-,-,a,-,3,-,-,-
cuaa1241,-,-,-,-,-,-,h,-,-,-,-,l,-,o,-,7,-,-,-
hala1252,-,-,-,-,-,-,k,-,-,-,-,-,-,e,-,-,-,-,-
todr1244,-,-,-,-,-,-,h,-,-,-,-,l,-,o,-,7,-,-,-
katu1272,-,-,-,-,-,-,l,-,-,-,-,-,-,o,-,y,-,-,-
ngeq1245,-,-,T,-,-,t,s,-,-,-,-,-,-,3,-,k,-,-,-
sooo1254,-,-,-,-,-,-,h,-,-,-,-,-,-,3,-,m,-,-,-
trii1240,-,-,-,-,-,-,h,-,-,-,-,-,-,o,-,m,-,-,-
phon1246,-,-,-,-,-,-,m,-,-,-,-,-,-,u,-,h,-,-,-
nyah1250,-,-,k,-,h,k,h,3,-,-,-,m,-,a,-,y,-,-,-
monn1252,-,-,-,-,-,-,5,-,-,-,-,-,-,a,-,t,-,-,-
sema1266,-,-,-,-,-,-,n,-,-,-,-,-,-,E,-,N,-,-,-
temi1246,-,-,-,-,-,-,n,-,-,-,-,-,-,E,-,h,-,-,-
jahh1242,-,-,-,-,-,-,t,a,n,d,n,d,-,e,-,7,-,-,-
kens1248,-,-,-,-,-,-,n,a,-,-,m,p,-,a,-,7,-,-,-
jeha1242,-,-,-,-,-,-,7,-,-,-,-,-,-,E,-,l,-,-,-
seme1247,-,-,-,-,-,-,7,-,-,-,-,y,-,e,-,-,-,-,-
sema1265,-,-,T,-,-,-,t,-,-,-,-,s,-,E,-,n,-,-,-
cent1989,-,-,g,-,h,g,h,a,-,-,-,-,-,3,-,5,-,-,-
nort2684,-,-,k,-,h,k,h,-,-,-,-,-,-,3,-,5,-,-,-
mlab1235,m,o,T,-,-,t,s,-,-,-,-,-,-,-,-,-,-,-,-
rucc1239,-,-,T,-,-,-,t,-,-,-,-,s,-,3,-,N,-,-,-
mali1278,-,-,t,-,-,-,t,-,-,-,-,-,-,o,-,k,-,-,-
aheu1239,-,-,-,-,-,-,n,-,-,-,-,-,-,a,-,h,-,-,-
aheu1239,-,-,-,-,-,-,n,-,-,-,-,-,-,E,-,h,-,-,-
viet1252,-,-,-,-,-,-,t,-,-,h,t,h,a,a,-,i,-,-,-
ruch1235,-,-,-,-,-,-,y,-,-,-,-,-,-,3,-,-,-,-,-
ruma1248,-,-,t,3,h,-,T,-,-,-,-,-,-,o,-,-,-,-,-
huuu1240,-,-,m,o,N,-,l,-,-,-,-,-,-,o,-,m,-,-,-
khan1274,-,-,-,-,-,-,5,-,-,-,-,-,-,3,-,-,-,-,-
bitt1240,-,-,m,e,h,-,5,-,-,-,-,-,-,i,-,-,-,-,-
bitt1240,-,-,m,e,h,-,5,-,-,-,-,-,-,i,-,-,-,-,-
puoc1238,-,-,-,-,-,-,d,i,-,-,-,-,-,3,-,-,-,-,-
mang1378,-,-,-,-,-,-,d,-,-,-,-,-,-,o,-,N,v,i,n
nanc1247,-,-,-,-,-,-,h,e,-,-,-,-,-,e,-,w,-,-,-
carn1240,-,-,-,-,-,-,m,-,-,-,-,-,-,3,-,k,-,-,-
khar1287,-,-,-,-,-,-,y,-,-,-,-,-,-,o,-,-,-,-,-
juan1238,-,-,d,-,-,-,Z,-,-,-,-,-,-,o,-,-,-,-,-
sant1410,-,-,-,-,-,-,5,-,-,-,-,-,-,e,-,l,-,-,-
mund1320,-,-,-,-,-,-,l,-,-,-,-,-,-,e,-,l,-,-,-
kork1243,-,-,-,-,-,-,d,-,-,-,-,-,-,o,-,7,-,-,-
sora1254,-,-,-,-,-,-,g,-,-,-,-,-,-,i,d,Z,-,-,-
pare1266,-,-,-,-,-,-,g,-,-,-,-,-,-,i,-,7,-,-,-
bond1245,-,-,-,-,-,-,y,-,-,-,-,-,-,u,-,-,-,-,-
khas1269,-,-,-,-,-,-,i,-,-,-,-,-,-,o,-,h,-,-,-
buga1247,-,-,-,-,-,-,y,-,-,-,-,-,-,3,-,-,-,-,-
