language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26
viet1252,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,a,-,-,-,-,o,-,-,-,-,-
mang1378,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,u,-,-,-,-,-
east2333,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,a,-,5,-,-,-
maaa1253,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,a,-,5,-,-,-
maaa1253,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,a,-,5,-,-,-
bulo1242,-,-,-,-,s,3,-,-,-,-,-,m,-,-,-,-,-,-,-,-,a,-,5,-,-,-
chra1242,-,-,-,-,s,i,-,-,-,-,-,m,-,-,-,-,-,-,-,-,a,-,5,-,-,-
tamp1251,-,-,-,-,s,3,-,-,-,-,-,m,-,-,-,-,-,l,-,-,o,-,N,-,-,-
nyah1249,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,u,a,-,n,-,-,-
lave1248,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,3,-,t,-,u,3,-,r,-,-,-
oyyy1238,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,3,-,t,-,u,a,-,r,-,-,-
tali1257,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,a,-,5,-,-,-
alak1253,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,l,-,u,-,-,N,-,-,-
hala1252,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,3,-,l,-,-,o,-,N,-,-,-
todr1244,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,3,-,l,-,-,o,-,N,-,-,-
cuaa1241,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,3,-,l,-,-,a,-,k,-,-,-
ngeq1245,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,a,-,r,-,t,u,-,r,-,-,-
sooo1254,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,a,-,d,-,-,o,-,7,-,-,-
phon1246,-,-,-,-,s,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,e,-,5,-,-,-
nyah1250,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,3,-,k,-,-,a,-,y,-,-,-
monn1252,-,-,-,-,s,a,-,-,-,-,-,m,-,-,-,-,-,-,-,-,a,-,n,-,-,-
sema1266,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,r,l,-,-,o,-,y,-,-,-
temi1246,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,E,r,l,-,-,o,-,y,-,-,-
kens1248,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,i,-,n,-,t,E,-,N,-,-,-
jeha1242,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,3,r,l,-,-,o,-,y,-,-,-
seme1247,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,i,-,n,-,t,a,-,N,-,-,-
sema1265,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,3,-,l,o,t,a,-,N,-,-,-
cent1989,-,-,-,-,-,-,-,-,-,-,-,p,h,p,h,3,-,k,-,-,a,-,y,-,-,-
nort2684,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,k,-,-,a,-,y,-,-,-
aheu1239,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,a,7,k,-,-,o,-,n,-,-,7
aheu1239,-,-,-,-,-,-,-,-,-,-,-,7,-,-,-,a,-,k,-,-,o,-,n,-,-,-
mlab1235,-,-,-,-,s,a,-,m,-,-,-,m,-,-,-,-,-,-,-,-,o,-,n,-,-,-
ruch1235,-,-,-,-,s,i,-,-,-,-,-,m,-,-,-,-,-,-,-,-,a,-,n,-,-,-
