language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22
east2333,-,-,-,t,-,-,-,-,r,-,o,-,-,N,-,-,-,-,-,-,-,-
maaa1253,T,-,-,t,-,-,-,-,s,-,o,-,-,n,-,-,-,-,-,-,-,-
maaa1253,-,-,-,t,-,-,-,-,r,-,o,-,-,n,-,-,-,-,-,-,-,-
bulo1242,-,-,-,t,-,-,-,-,r,-,o,-,-,N,-,-,-,-,-,-,-,-
chra1242,-,-,-,t,-,-,-,-,r,-,o,-,-,N,-,-,-,-,-,-,-,-
sree1244,-,-,-,-,-,-,-,-,g,-,u,-,-,N,-,-,-,-,-,-,-,-
chil1279,-,-,-,-,-,-,-,-,g,-,u,-,-,N,-,-,-,-,-,-,-,-
nyah1249,-,-,-,t,-,-,-,-,r,-,u,-,3,N,-,-,-,-,-,-,-,-
lave1248,T,-,-,t,s,-,-,-,r,-,u,-,3,N,-,-,-,-,-,-,-,-
oyyy1238,-,-,-,t,-,-,-,-,r,-,u,-,3,N,-,-,-,-,-,-,-,-
tali1257,-,-,-,t,-,-,-,-,r,-,u,-,a,N,-,-,-,-,-,-,-,-
alak1253,n,-,-,t,-,-,-,-,-,-,u,-,-,N,-,-,-,-,-,-,-,-
cuaa1241,-,-,-,t,-,-,-,-,-,-,u,u,3,k,-,-,-,-,-,-,-,-
hala1252,-,-,-,t,-,-,-,-,r,-,u,-,o,N,-,-,-,-,-,-,-,-
todr1244,-,-,-,t,-,-,-,-,r,-,u,-,o,N,-,-,-,-,-,-,-,-
katu1272,-,-,-,k,a,-,-,-,l,-,o,-,-,N,-,-,-,-,-,-,-,-
west2398,-,-,-,k,a,-,-,-,l,-,3,-,-,N,-,-,-,-,-,-,-,-
ngeq1245,-,-,-,k,3,-,-,-,r,-,-,-,-,n,-,-,a,-,-,-,-,-
sooo1254,-,-,-,-,-,-,-,-,r,-,a,-,-,n,-,-,a,t,i,n,o,n
trii1240,-,-,-,-,-,-,-,-,r,-,a,-,-,n,-,-,a,-,-,-,-,-
paco1243,-,-,-,k,a,-,-,-,r,-,-,-,-,n,-,-,a,-,-,-,-,-
phon1246,-,-,-,k,-,-,-,-,r,-,u,-,-,N,-,-,-,-,-,-,-,-
nyah1250,-,-,-,t,-,-,-,-,r,-,o,-,-,w,-,-,-,-,-,-,-,-
monn1252,-,-,-,g,-,-,-,-,l,-,o,-,-,N,-,-,-,-,-,-,-,-
sema1266,-,-,-,-,-,-,-,-,n,-,u,-,-,N,-,-,-,-,-,-,-,-
temi1246,-,-,-,-,-,-,-,-,n,-,o,-,-,N,-,-,-,-,-,-,-,-
jahh1242,-,-,-,-,-,-,-,-,n,w,3,-,-,N,-,-,-,-,-,-,-,-
kens1248,-,-,-,g,3,-,-,-,l,-,o,-,-,N,-,-,-,-,-,-,-,-
jeha1242,-,-,-,g,-,-,-,-,l,-,o,-,-,N,-,-,-,-,-,-,-,-
seme1247,-,-,-,t,3,-,-,-,r,-,o,-,-,N,-,-,-,-,-,-,-,-
sema1265,-,-,-,t,3,-,-,-,r,-,u,-,-,N,-,-,-,-,-,-,-,-
cent1989,-,d,-,Z,-,-,-,-,l,-,u,-,-,w,-,-,-,-,-,-,-,-
nort2684,p,h,p,h,-,-,-,-,l,-,o,-,-,w,-,-,-,-,-,-,-,-
mlab1235,-,-,-,-,-,-,-,-,N,-,o,-,-,r,-,-,-,-,-,-,-,-
rucc1239,-,-,-,t,-,-,-,-,-,-,3,-,a,N,-,t,i,-,-,-,-,-
viet1252,-,-,-,d,-,-,-,-,-,-,3,-,3,n,g,d,i,-,-,-,-,-
ruch1235,n,-,-,t,-,-,-,-,-,-,E,-,-,N,-,-,-,-,-,-,-,-
ruma1248,-,-,-,d,a,-,-,-,-,-,a,-,-,n,-,-,-,-,-,-,-,-
huuu1240,-,-,-,t,3,N,-,-,x,-,o,-,-,N,-,-,-,-,-,-,-,-
khan1274,-,-,-,k,-,-,-,-,l,-,i,-,-,N,-,p,a,-,-,-,-,y
bitt1240,-,-,-,g,3,n,d,n,d,-,a,-,e,N,-,-,-,-,-,-,-,-
puoc1238,-,-,-,t,-,-,-,-,-,-,u,-,-,m,-,-,-,-,-,-,-,-
mang1378,g,-,a,t,-,-,-,-,-,-,o,-,-,7,-,-,-,-,-,-,-,-
nanc1247,-,-,-,k,a,-,-,-,y,-,i,-,-,-,-,-,i,-,-,-,-,-
carn1240,-,-,-,t,a,-,-,-,l,-,3,-,-,k,-,-,3,-,-,-,-,-
khar1287,-,-,-,g,o,g,d,-,Z,-,u,-,-,N,-,-,-,-,-,-,-,-
juan1238,-,-,-,g,o,-,t,-,t,-,o,-,-,N,-,-,-,-,-,-,-,-
juan1238,-,-,-,g,o,-,t,-,t,-,o,-,-,N,-,-,-,-,-,-,-,-
sant1410,-,-,-,h,o,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-
mund1320,-,-,-,h,o,-,-,-,r,-,a,-,-,-,-,-,-,-,-,-,-,-
kork1243,-,-,-,k,o,-,-,-,r,-,a,-,-,-,-,-,-,-,-,-,-,-
sora1254,-,-,-,t,-,-,-,-,-,-,a,-,-,N,-,-,o,-,-,-,o,r
sora1254,-,-,-,t,-,-,-,-,-,-,a,-,-,N,-,-,o,-,-,-,o,r
pare1266,-,-,-,k,u,-,-,-,r,-,o,-,-,N,-,-,-,-,-,-,-,-
bond1245,-,-,-,l,u,-,-,-,-,-,e,-,-,n,-,-,-,-,-,-,-,-
khas1269,-,-,-,s,u,-,-,-,r,-,o,-,-,k,-,-,-,-,-,-,-,-
buga1247,-,-,-,-,-,-,-,-,h,-,o,-,-,T,-,-,i,-,-,-,u,-
