language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
viet1252,-,-,-,-,-,-,-,-,-,m,a,a,-,u,-,-
mang1378,-,-,-,-,-,-,-,-,-,h,-,a,-,m,-,-
east2333,-,-,-,m,-,-,-,-,-,h,m,a,-,m,-,-
maaa1253,-,-,-,m,-,-,-,-,-,h,-,a,-,m,-,-
maaa1253,-,-,-,m,-,-,-,-,-,h,m,a,-,m,-,-
bulo1242,-,-,-,m,-,-,-,-,-,h,m,a,-,m,-,-
chra1242,-,-,-,n,-,-,-,-,3,h,-,a,-,m,-,-
tamp1251,-,-,-,p,-,-,h,-,p,h,-,a,-,m,-,-
nyah1249,-,-,-,p,-,-,h,-,p,h,-,a,-,m,-,-
lave1248,-,-,-,p,-,-,h,-,p,h,-,3,-,m,-,-
oyyy1238,-,-,-,p,-,-,h,-,p,h,-,a,-,m,-,-
tali1257,-,-,-,-,-,-,-,-,-,h,-,a,-,m,-,-
alak1253,-,-,-,p,3,3,N,-,-,h,-,a,-,m,-,-
hala1252,-,-,-,m,-,-,-,-,3,h,-,a,-,m,-,-
todr1244,-,-,-,m,-,-,-,-,3,h,i,a,-,m,-,-
cuaa1241,-,-,-,p,-,-,h,-,p,h,-,a,-,p,-,-
west2398,-,-,-,-,-,-,-,-,a,h,-,a,-,m,-,-
ngeq1245,-,-,-,-,-,-,-,-,-,h,-,a,-,m,-,-
sooo1254,-,-,-,7,-,-,-,-,a,h,-,a,-,m,-,-
paco1243,-,-,-,7,-,-,-,-,3,h,-,a,-,m,-,-
phon1246,-,-,-,m,-,-,-,-,-,-,-,i,-,m,-,-
nyah1250,-,-,-,T,h,t,s,-,-,h,-,i,-,m,-,-
monn1252,-,-,-,T,h,t,s,-,-,h,-,i,-,m,-,-
sema1266,-,-,-,b,-,-,h,-,b,h,-,i,p,m,-,-
temi1246,-,-,-,-,-,-,-,-,-,l,-,o,-,t,-,-
jahh1242,-,-,-,n,-,-,-,-,i,h,-,i,-,m,-,-
kens1248,-,-,-,m,-,-,-,-,3,h,-,3,-,m,-,-
jeha1242,-,-,-,d,-,-,-,-,a,r,-,a,-,h,-,-
seme1247,-,-,-,m,-,-,-,-,a,h,-,a,-,m,-,-
sema1265,-,-,-,m,-,-,-,-,a,h,-,a,-,m,-,-
cent1989,-,-,-,Z,-,-,h,d,Z,h,-,a,-,m,-,-
nort2684,-,-,-,T,-,-,h,t,s,h,i,3,-,m,-,-
aheu1239,-,-,-,-,-,-,-,-,-,t,-,a,7,m,o,7
aheu1239,-,-,-,-,-,-,-,-,-,t,-,a,-,m,u,-
mlab1235,-,-,-,m,-,-,-,-,-,h,m,a,-,N,-,-
ruch1235,-,-,-,n,-,-,-,-,-,h,-,a,-,m,-,-
ruma1248,-,-,-,n,-,-,-,-,-,h,-,a,-,m,-,-
huuu1240,-,-,-,n,-,-,-,-,-,n,-,a,-,m,-,-
khan1274,-,-,-,n,-,-,-,-,-,-,-,3,-,m,-,-
bitt1240,s,i,i,n,-,-,-,-,-,-,-,o,-,m,-,-
puoc1238,-,-,-,m,-,-,-,-,-,i,-,3,-,m,-,-
carn1240,-,-,-,m,-,-,-,-,a,h,-,a,-,m,-,-
khas1269,-,-,-,-,-,-,-,-,-,s,n,a,-,m,-,-
khar1287,-,-,-,-,-,-,-,-,e,5,-,a,-,m,-,-
juan1238,-,-,-,-,-,-,-,-,i,5,-,a,-,m,-,-
sant1410,-,-,-,m,-,-,-,-,a,y,-,a,-,m,-,-
mund1320,-,-,-,m,-,-,-,-,a,y,-,a,-,m,-,-
kork1243,-,-,-,m,-,-,-,-,a,y,-,a,-,m,-,-
sora1254,-,-,-,m,-,-,-,-,i,5,-,a,-,m,-,-
pare1266,-,-,-,m,-,-,-,-,i,-,-,a,-,m,-,-
buga1247,-,-,-,-,-,-,-,-,-,s,-,a,-,-,-,-
