language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
east2333,-,-,-,-,r,-,-,-,-,E,-,-,-,h,-,-,-
maaa1253,-,-,-,-,r,-,y,-,-,E,-,-,-,h,-,-,-
maaa1253,-,-,-,-,r,-,-,-,-,E,-,-,-,h,-,-,-
bulo1242,-,d,-,-,r,-,i,-,-,e,-,-,-,h,-,-,-
chra1242,-,-,-,-,z,-,i,y,i,e,-,-,-,h,-,-,-
sree1244,-,-,-,-,r,-,i,-,-,a,-,-,-,s,-,-,-
chil1279,-,-,-,-,r,-,i,-,-,T,t,-,-,s,-,-,-
tamp1251,-,-,-,-,r,-,i,y,-,a,-,-,-,h,-,-,-
nyah1249,-,-,-,-,r,-,i,-,-,3,-,-,-,h,-,-,-
lave1248,-,-,-,-,r,-,i,-,-,a,-,-,-,h,-,-,-
oyyy1238,-,-,-,-,r,-,i,-,-,a,d,Z,-,h,-,-,-
tali1257,-,-,-,-,r,-,i,-,-,a,-,-,-,s,-,-,-
alak1253,-,-,-,-,r,-,-,-,-,E,-,-,-,h,-,-,-
cuaa1241,-,-,-,-,r,-,y,-,-,a,-,-,-,h,-,-,-
hala1252,-,-,-,-,r,-,i,-,-,e,-,-,-,h,-,-,-
todr1244,-,-,-,-,r,-,-,-,-,e,-,-,-,h,-,-,-
katu1272,-,-,-,-,r,-,i,-,-,e,-,-,-,h,-,-,-
west2398,-,-,-,-,r,-,i,-,-,a,-,-,-,s,-,-,-
ngeq1245,-,-,-,-,r,-,i,-,-,3,d,Z,-,h,-,-,-
sooo1254,-,-,-,-,r,-,i,-,-,-,-,-,-,h,-,-,-
trii1240,-,-,-,-,r,-,E,-,-,o,-,-,-,h,-,-,-
phon1246,-,-,-,-,r,-,i,-,-,3,-,-,-,s,-,-,-
nyah1250,-,-,-,-,r,-,i,-,-,-,-,-,-,h,-,-,-
monn1252,-,-,-,-,r,u,i,-,-,-,-,-,-,h,-,-,-
sema1266,-,-,-,-,r,-,-,7,-,e,-,-,-,s,-,-,-
temi1246,-,-,-,-,t,-,-,-,-,e,-,-,-,k,-,-,-
jahh1242,-,-,-,-,r,-,3,7,y,E,-,-,-,s,-,-,-
kens1248,-,-,-,-,7,-,i,y,-,e,-,-,-,s,-,-,-
jeha1242,-,-,-,-,d,Z,3,7,-,e,-,-,-,s,-,-,-
seme1247,-,-,-,-,r,-,-,-,-,E,-,-,-,s,-,-,-
sema1265,-,-,-,-,r,-,-,-,-,E,-,-,-,h,-,-,-
cent1989,-,-,-,-,r,-,-,-,-,3,-,-,-,s,-,-,-
nort2684,-,-,-,-,r,-,-,-,-,3,-,-,-,h,-,-,-
mlab1235,-,-,-,-,r,-,-,-,-,E,-,-,-,l,-,-,-
rucc1239,-,-,-,-,l,-,e,-,-,E,-,-,-,r,-,-,-
mali1278,-,-,-,-,x,-,i,-,-,3,-,-,-,h,-,-,-
aheu1239,-,-,-,-,h,-,-,-,-,E,-,-,-,h,-,-,-
viet1252,-,-,-,-,r,-,-,-,-,e,-,-,-,-,-,-,-
ruch1235,-,-,-,-,r,-,i,-,a,i,-,-,-,h,-,-,-
ruma1248,-,-,-,-,r,-,-,-,-,3,-,-,-,h,-,-,-
huuu1240,-,-,-,-,x,-,-,-,-,e,-,-,-,t,-,-,-
khan1274,-,-,-,-,h,-,-,-,-,a,-,-,-,k,-,-,-
bitt1240,-,-,-,-,r,-,i,-,-,a,-,-,-,h,-,-,-
puoc1238,-,-,-,-,g,-,-,-,-,e,-,-,-,h,-,-,-
mang1378,-,-,-,-,m,-,-,-,-,a,-,-,-,n,-,-,-
nanc1247,-,-,-,-,-,-,-,-,-,i,-,i,a,h,-,-,-
carn1240,-,-,-,-,r,-,-,-,-,E,-,-,-,h,-,-,-
khar1287,-,-,-,-,d,-,-,-,-,-,-,-,-,Z,u,d,d
sant1410,-,-,-,-,r,-,-,-,-,e,-,-,-,h,e,-,t
mund1320,-,-,-,-,r,-,-,-,-,e,-,-,-,d,-,-,-
kork1243,d,Z,a,r,r,-,-,-,-,i,-,-,-,-,-,-,-
sora1254,-,b,a,-,l,-,e,-,-,e,-,-,-,N,-,-,-
pare1266,-,T,-,-,t,-,s,-,-,e,-,-,-,r,-,-,-
bond1245,-,-,-,-,r,-,-,-,-,e,-,-,-,g,i,-,-
khas1269,-,t,i,n,r,-,a,-,-,i,-,-,-,-,-,-,-
