language,x1,x2,x3,x4,x5,x6,x7,x8
mali1278,-,-,s,-,3,y,a,N
mali1278,-,-,L,-,o,h,-,-
khap1242,-,-,r,-,o,-,-,-
khap1242,-,-,s,-,a,T,a,N
bola1249,-,-,s,-,i,y,a,N
aheu1239,-,-,h,-,o,-,o,h
aheu1239,-,-,h,-,o,-,o,h
sach1240,k,-,h,-,o,-,-,-
rucc1239,k,-,h,-,o,-,-,-
mayy1239,-,-,r,-,o,-,-,h
male1282,r,u,w,-,o,-,-,-
male1282,k,-,h,-,o,-,-,-
lyha1238,k,-,h,o,o,-,-,-
lyha1238,k,-,h,-,a,-,-,w
cuoi1242,-,-,X,-,o,-,-,-
cuoi1242,-,-,X,-,o,-,-,-
thoo1240,k,-,h,-,o,-,-,-
thoo1240,k,-,h,-,o,-,-,-
viet1250,k,-,h,-,o,-,-,-
muon1246,k,-,h,o,o,-,-,-
nguo1239,-,-,x,-,o,-,-,-
viet1252,-,-,x,-,o,-,-,-
arem1240,k,-,h,-,o,-,-,-
khmu1256,-,-,r,-,a,-,-,s
jeha1242,k,-,r,-,i,-,-,N
