language,x1,x2,x3,x4,x5,x6,x7,x8
mali1278,-,-,-,k,-,-,e,-
mali1278,-,-,-,k,-,-,e,-
khap1242,-,-,-,k,-,-,i,7
khap1242,-,-,-,k,-,-,i,-
bola1249,-,-,-,k,-,-,e,-
aheu1239,-,-,-,7,-,-,i,h
aheu1239,-,-,-,7,i,-,i,h
aheu1239,-,-,-,7,i,-,i,h
rucc1239,-,-,-,m,a,-,a,m
mayy1239,-,-,-,m,-,-,o,m
male1282,-,-,-,k,-,-,i,-
male1282,-,-,-,k,e,-,e,-
toum1239,-,-,-,n,-,-,i,-
lyha1238,-,-,-,n,-,-,e,-
lyha1238,-,-,-,n,-,-,e,-
phon1243,-,-,-,n,-,-,e,-
muon1246,l,o,o,n,-,-,-,-
nguo1239,-,-,-,n,-,-,3,y
viet1252,-,-,-,l,-,-,3,N
arem1240,-,-,-,k,a,t,E,h
khmu1256,h,-,-,n,-,-,a,m
jeha1242,-,-,-,b,-,-,3,w
