language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
bola1249,-,a,m,-,o,T,-,-,-,-,-,-,-,-,-
aheu1239,h,a,p,-,a,N,-,-,-,-,-,-,-,-,-
aheu1239,t,a,p,a,a,N,-,-,-,-,-,-,-,-,-
aheu1239,7,a,p,a,a,N,-,-,-,-,-,-,-,-,-
arem1240,t,a,m,-,a,N,t,o,l,i,s,t,e,n,7
muon1246,-,-,-,-,-,n,-,-,g,-,-,-,e,-,-
muon1246,-,-,m,-,a,N,-,-,-,-,-,-,-,-,-
muon1246,-,-,m,-,a,N,-,-,-,-,-,-,-,-,-
muon1246,-,-,m,-,a,N,-,-,-,-,-,-,-,-,-
nguo1239,-,-,-,-,-,N,-,-,-,-,-,-,E,-,-
viet1252,-,-,-,-,-,N,-,-,-,-,-,-,E,-,-
khmu1256,-,-,m,-,e,T,-,-,-,-,-,-,-,-,-
jeha1242,-,-,k,-,e,n,-,-,-,-,-,-,-,-,-
