language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
male1282,-,a,-,s,-,a,-,m,-,-,-
male1282,-,a,-,S,a,a,-,m,-,-,-
bola1249,-,a,-,s,-,3,-,m,-,-,-
aheu1239,p,a,-,s,-,a,-,m,-,-,7
aheu1239,-,-,-,t,-,a,-,m,-,-,u
aheu1239,-,-,-,t,-,a,-,m,u,-,u
aheu1239,-,-,-,t,-,a,-,m,u,-,u
arem1240,-,a,t,h,E,a,m,m,-,-,-
muon1246,-,-,-,-,-,-,-,m,a,a,u
muon1246,-,-,-,-,-,-,-,m,a,-,w
muon1246,-,-,-,-,-,-,-,m,a,-,w
muon1246,-,-,-,-,-,-,-,m,a,-,w
nguo1239,-,-,-,-,-,-,-,m,a,-,w
viet1252,-,-,-,-,-,-,-,m,a,-,u
khmu1256,-,-,-,-,-,-,-,m,a,-,m
jeha1242,-,-,-,b,-,3,-,m,-,-,-
