language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
male1282,s,-,-,-,-,-,-,a,5,-
male1282,S,-,-,a,-,-,-,a,N,-
bola1249,T,-,-,3,-,-,-,a,N,-
aheu1239,-,-,k,a,Z,i,i,3,N,-
aheu1239,t,-,k,-,-,-,-,o,k,-
aheu1239,t,a,k,o,-,-,-,o,k,-
aheu1239,t,a,k,o,-,-,-,o,k,-
arem1240,S,-,-,i,-,-,-,e,N,-
muon1246,x,-,i,e,-,-,-,e,n,g
muon1246,s,-,-,3,-,-,-,a,N,-
muon1246,s,-,-,3,-,-,-,a,N,-
muon1246,s,-,-,3,-,-,-,a,N,-
nguo1239,s,-,-,3,-,-,-,3,N,-
nguo1239,s,-,-,3,-,-,-,3,N,-
thoo1240,s,-,-,3,-,-,-,3,N,-
thoo1240,s,-,-,3,-,-,-,a,N,-
viet1252,s,-,-,-,-,-,-,3,N,-
khmu1256,T,-,-,7,-,-,-,a,N,-
jeha1242,T,-,-,7,-,-,-,e,N,-
