language,x1,x2,x3,x4,x5,x6,x7,x8
mali1278,-,-,5,-,-,3,m,7
mali1278,-,-,n,-,-,u,m,-
khap1242,-,-,5,-,-,u,m,-
khap1242,-,-,5,-,-,u,m,-
bola1249,-,-,5,-,-,3,m,-
aheu1239,-,-,5,-,-,3,m,-
aheu1239,-,-,5,-,-,u,m,-
aheu1239,-,-,5,-,u,u,m,-
aheu1239,-,-,5,-,u,u,m,-
sach1240,t,E,n,-,-,-,-,-
rucc1239,t,E,n,-,t,E,n,-
mayy1239,t,E,n,-,-,-,-,-
male1282,t,E,n,-,-,-,-,-
male1282,t,E,n,-,-,-,-,-
lyha1238,-,-,d,-,-,E,n,-
cuoi1242,-,-,z,-,-,o,m,-
cuoi1242,-,-,d,-,-,E,n,-
viet1250,-,-,y,-,-,3,m,-
muon1246,-,-,d,-,a,a,m,-
muon1246,-,-,y,-,-,3,m,-
muon1246,-,-,y,-,-,3,m,-
muon1246,-,-,y,-,-,3,m,-
nguo1239,-,-,7,-,-,E,n,-
nguo1239,-,-,t,-,-,E,n,-
viet1252,-,-,d,-,-,E,N,-
arem1240,-,-,t,h,i,u,-,-
khmu1256,h,i,y,-,-,3,N,-
jeha1242,-,g,T,-,-,i,h,-
