language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
mali1278,-,-,k,-,3,t,o,-,-,N
mali1278,-,-,k,-,a,t,a,-,-,N
khap1242,-,-,k,-,a,t,o,-,-,N
khap1242,-,-,k,-,a,t,o,-,-,N
bola1249,-,-,k,-,r,t,o,-,-,N
aheu1239,-,-,n,-,3,t,-,-,-,-
aheu1239,-,-,n,o,o,t,-,-,-,-
aheu1239,-,-,n,o,o,t,-,-,-,-
sach1240,t,3,k,-,-,-,i,-,-,-
rucc1239,t,3,k,-,e,-,e,-,-,-
mayy1239,n,o,N,-,-,-,-,-,-,-
male1282,-,-,k,-,o,-,u,-,-,-
male1282,-,-,k,-,o,-,o,-,-,-
toum1239,-,-,k,-,-,-,a,-,-,w
lyha1238,-,-,k,-,o,-,o,-,-,-
lyha1238,-,-,k,-,-,-,a,-,-,w
phon1243,-,-,k,-,-,-,o,-,-,-
cuoi1242,-,-,k,-,-,-,o,-,-,7
cuoi1242,-,-,k,-,-,-,o,-,-,-
viet1250,-,-,k,-,-,-,o,-,-,h
muon1246,-,-,k,-,-,-,e,-,-,l
muon1246,-,-,k,-,-,-,E,-,-,n
muon1246,-,-,k,-,-,-,E,-,-,l
muon1246,-,-,k,-,E,-,3,-,-,-
nguo1239,-,-,h,-,-,-,o,-,-,N
nguo1239,-,-,k,-,-,-,o,-,-,-
viet1252,-,-,k,-,-,-,o,-,-,-
arem1240,-,u,k,-,i,-,i,-,-,n
khmu1256,-,-,k,-,n,t,u,w,3,r
