language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
bola1249,-,-,m,-,u,s,o,o,-,-,5,-,-,-
aheu1239,-,-,p,h,a,5,-,u,-,-,5,-,-,-
aheu1239,-,-,p,-,a,s,u,u,-,-,n,-,-,-
aheu1239,-,-,-,-,-,T,-,u,-,-,7,b,3,3
arem1240,-,-,-,-,u,d,-,u,-,-,h,-,-,-
muon1246,-,-,t,-,-,h,u,u,n,h,n,h,-,-
muon1246,-,-,-,-,-,s,-,u,-,-,5,-,-,-
muon1246,-,-,-,-,-,s,-,u,-,-,5,-,-,-
muon1246,-,-,t,-,-,h,-,u,-,-,5,-,-,-
nguo1239,5,3,l,-,o,t,-,u,-,-,n,-,-,-
viet1252,-,-,-,-,-,r,-,o,-,-,N,-,-,-
khmu1256,-,-,k,-,n,d,-,i,-,-,N,-,-,-
jeha1242,-,-,-,-,-,d,-,u,-,-,t,-,-,-
