language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
mali1278,-,a,-,t,-,u,-,-,-,-
khap1242,-,n,-,t,-,u,-,-,-,-
khap1242,-,n,-,t,-,u,-,-,-,-
aheu1239,-,n,-,t,-,o,-,-,-,-
aheu1239,-,-,a,t,-,u,-,-,-,-
aheu1239,-,7,a,t,u,u,-,-,-,-
aheu1239,-,7,a,t,u,u,-,-,-,-
sach1240,-,-,-,t,l,u,-,N,-,-
rucc1239,-,-,-,k,l,u,u,N,-,-
mayy1239,-,-,-,k,l,u,-,N,-,-
male1282,-,-,-,-,-,-,-,m,-,o
male1282,-,-,-,-,-,-,-,m,o,o
lyha1238,-,m,-,-,-,3,-,-,-,-
phon1243,-,p,-,-,-,u,-,y,-,-
cuoi1242,-,m,-,-,-,o,-,7,-,-
cuoi1242,-,m,-,-,-,o,-,7,-,-
thoo1240,-,m,-,-,-,3,-,-,-,-
thoo1240,-,m,-,-,-,3,-,-,-,-
viet1250,-,m,-,-,-,3,-,h,-,-
muon1246,-,m,-,-,o,o,-,-,-,-
muon1246,-,m,-,-,-,3,-,-,-,-
muon1246,-,m,-,-,-,3,-,-,-,-
muon1246,-,m,-,-,-,3,-,-,-,-
nguo1239,-,m,-,-,-,3,-,-,-,-
viet1252,-,m,-,-,-,3,-,-,-,-
arem1240,-,-,-,t,l,u,u,N,-,-
khmu1256,-,m,-,-,-,3,-,y,-,-
jeha1242,g,m,-,-,-,u,-,7,-,-
