language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
mali1278,-,l,-,-,-,-,-,-,-,o,m
mali1278,-,l,-,-,-,-,-,-,-,o,m
khap1242,-,l,-,-,-,-,-,-,-,o,m
khap1242,-,l,-,-,-,-,-,-,-,o,m
bola1249,-,l,-,-,o,-,-,-,-,o,m
aheu1239,-,l,-,-,-,-,-,-,-,o,m
aheu1239,-,l,-,-,o,-,-,-,-,o,m
aheu1239,-,l,-,-,-,-,-,-,-,o,m
aheu1239,-,l,-,-,o,-,-,-,-,o,m
sach1240,-,l,o,o,o,-,-,-,-,o,m
rucc1239,-,l,-,3,o,-,-,-,-,o,m
mayy1239,-,l,-,-,-,-,-,-,-,o,m
male1282,-,l,-,-,-,-,-,-,-,o,m
male1282,-,l,-,-,o,-,-,-,-,o,m
toum1239,-,l,-,-,-,-,-,-,-,o,m
lyha1238,-,l,-,-,o,o,m,l,o,o,m
lyha1238,-,l,-,-,-,-,-,-,-,o,m
phon1243,-,l,-,-,-,-,-,-,-,o,m
cuoi1242,-,l,-,-,-,-,-,-,-,o,m
cuoi1242,-,x,-,-,-,-,-,-,-,a,n
thoo1240,-,l,-,-,-,-,-,-,-,o,m
thoo1240,-,x,-,-,-,-,-,-,-,a,n
viet1250,-,l,-,-,-,-,-,-,-,o,m
muon1246,-,l,-,-,o,-,-,-,-,o,m
muon1246,-,l,-,-,-,-,-,-,-,o,m
muon1246,-,l,-,-,-,-,-,-,-,o,m
muon1246,-,l,-,-,-,-,-,-,-,o,m
nguo1239,-,k,-,-,-,-,-,-,-,a,n
viet1252,-,g,-,-,-,-,-,-,-,a,N
arem1240,-,l,u,u,o,-,-,-,-,o,m
khmu1256,t,l,-,-,-,-,-,-,-,o,m
jeha1242,-,r,-,-,-,-,-,-,-,o,s
