language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
male1282,-,-,S,-,-,-,a,-,i,-,-
male1282,-,-,s,-,-,-,a,-,i,a,i
bola1249,-,-,s,-,-,-,a,-,y,-,-
aheu1239,-,-,s,-,-,-,a,-,y,-,-
aheu1239,-,-,s,-,-,-,a,-,y,-,-
aheu1239,-,-,s,-,-,-,a,a,y,-,-
aheu1239,-,-,s,u,s,a,a,-,y,-,-
arem1240,t,-,h,-,-,-,a,-,i,-,-
muon1246,t,-,h,-,-,-,a,-,i,-,-
muon1246,-,-,s,-,-,-,a,-,y,-,-
muon1246,-,-,s,-,-,-,a,-,y,-,-
muon1246,t,-,h,-,-,-,a,-,y,-,-
nguo1239,-,-,t,-,-,-,a,-,y,-,-
nguo1239,-,-,t,-,-,-,a,-,y,-,-
thoo1240,-,-,s,-,-,-,a,-,y,-,-
thoo1240,-,-,s,-,-,-,a,-,y,-,-
viet1252,-,-,t,-,-,-,a,-,i,-,-
khmu1256,-,-,r,-,m,-,3,-,y,-,-
jeha1242,7,n,t,-,-,-,e,-,N,-,-
