language,x1,x2,x3,x4,x5,x6,x7,x8
mali1278,s,-,N,-,-,a,y,-
mali1278,s,a,N,-,-,a,y,-
khap1242,s,a,N,-,-,a,y,7
aheu1239,s,i,N,-,-,a,y,7
aheu1239,s,-,N,-,-,a,y,-
aheu1239,s,a,N,a,-,a,y,-
aheu1239,s,a,N,a,-,a,y,-
sach1240,t,3,N,-,-,a,y,-
rucc1239,T,3,N,a,-,a,y,-
mayy1239,S,i,N,-,-,a,i,-
toum1239,-,-,N,-,-,a,y,-
lyha1238,-,-,N,-,-,a,y,-
phon1243,-,-,N,-,-,a,y,-
cuoi1242,-,-,N,-,-,o,y,-
cuoi1242,-,-,N,-,-,o,y,-
thoo1240,-,-,N,-,-,a,y,-
thoo1240,-,-,N,-,-,a,y,-
muon1246,-,-,x,-,-,a,-,-
nguo1239,-,-,s,-,-,a,-,-
viet1252,-,-,s,-,-,a,-,-
arem1240,-,-,N,a,i,a,i,-
khmu1256,-,-,T,-,-,a,r,-
jeha1242,-,b,5,-,T,i,7,-
