language,x1,x2,x3,x4,x5,x6
mali1278,-,T,-,-,i,-
khap1242,-,T,-,-,i,-
khap1242,-,T,-,-,i,-
bola1249,-,T,-,e,e,-
aheu1239,-,k,-,3,3,7
aheu1239,-,k,-,-,3,-
aheu1239,-,k,-,o,o,-
aheu1239,-,k,-,o,o,-
sach1240,-,T,-,-,i,-
rucc1239,-,T,-,i,i,-
mayy1239,-,T,-,-,i,-
male1282,-,T,-,o,i,-
male1282,-,T,-,i,i,-
toum1239,-,T,-,e,i,-
lyha1238,-,T,-,3,i,-
phon1243,-,T,-,-,i,-
cuoi1242,-,T,-,-,i,-
cuoi1242,-,T,-,-,i,-
thoo1240,-,T,-,-,i,-
thoo1240,-,T,-,-,i,-
viet1250,-,T,-,-,i,7
muon1246,-,T,h,i,i,-
muon1246,-,T,-,-,i,-
muon1246,-,T,-,-,i,-
muon1246,-,T,-,-,i,-
nguo1239,-,T,-,-,i,-
nguo1239,-,s,-,-,i,-
viet1252,-,T,-,3,i,-
arem1240,t,S,-,-,i,7
khmu1256,-,s,-,-,e,7
jeha1242,-,T,-,-,i,7
