language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
male1282,l,o,N,h,-,l,-,i,y,e,N
male1282,l,o,N,m,a,l,-,i,y,e,N
bola1249,p,o,-,-,-,-,-,o,y,-,-
aheu1239,7,a,-,m,-,-,-,-,-,o,N
aheu1239,-,-,-,m,-,-,-,-,-,E,N
aheu1239,7,a,-,m,o,-,-,-,-,o,N
aheu1239,-,-,-,m,-,-,-,-,-,E,N
arem1240,t,-,-,h,-,-,-,i,-,i,t
muon1246,-,-,-,n,h,n,h,u,-,u,T
muon1246,-,-,-,5,-,-,-,-,-,u,k
muon1246,-,-,-,5,-,-,-,-,-,u,k
nguo1239,-,-,-,t,-,-,-,-,-,i,t
thoo1240,-,-,-,s,-,-,-,-,-,i,t
thoo1240,-,-,-,s,-,-,-,-,-,i,t
viet1252,t,-,-,h,-,-,-,-,-,3,t
khmu1256,7,-,-,-,-,-,-,-,-,a,h
jeha1242,-,-,-,s,-,-,-,-,-,E,T
