language,x1,x2,x3,x4,x5,x6,x7,x8
male1282,t,u,l,-,u,-,h,-
male1282,t,u,l,-,u,-,l,-
bola1249,t,u,l,-,o,-,r,-
aheu1239,t,a,l,-,o,-,l,7
aheu1239,t,u,l,-,u,-,n,-
aheu1239,t,a,l,u,u,-,n,-
aheu1239,t,a,l,u,u,-,n,-
arem1240,-,u,l,-,u,l,l,-
muon1246,t,-,l,o,o,-,n,g
muon1246,k,-,l,-,3,-,N,-
muon1246,k,-,l,-,3,-,N,-
muon1246,k,-,l,-,3,-,N,-
nguo1239,7,-,l,-,3,-,N,-
nguo1239,t,-,-,-,3,-,N,-
thoo1240,-,-,l,3,3,-,n,-
thoo1240,-,-,l,3,3,-,n,-
viet1252,t,-,-,-,3,-,N,-
khmu1256,k,-,d,-,o,-,N,-
jeha1242,k,-,t,-,3,-,t,-
