language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
male1282,-,-,-,t,-,-,-,-,u,l,-,u,k
male1282,-,-,-,t,-,-,-,-,u,l,u,u,k
bola1249,-,-,-,t,-,-,-,-,u,l,-,u,k
aheu1239,-,-,-,m,-,-,-,-,e,-,-,-,k
aheu1239,k,h,i,p,h,a,-,-,a,-,-,-,-
aheu1239,-,-,-,p,h,a,t,h,E,-,-,E,n
arem1240,-,-,-,Z,-,u,-,-,u,-,-,-,l
muon1246,-,-,-,m,-,a,-,-,a,-,-,-,l
muon1246,-,-,-,m,-,-,-,-,3,-,-,-,n
muon1246,-,-,-,m,-,-,-,-,3,-,-,-,l
muon1246,-,-,-,m,-,a,-,-,3,-,-,-,-
nguo1239,-,-,-,m,-,-,-,-,3,-,-,-,n
thoo1240,-,-,-,m,-,-,-,-,o,-,-,-,l
thoo1240,-,-,-,m,-,-,-,-,o,-,-,-,n
viet1252,-,-,-,m,-,-,-,-,3,-,-,-,i
khmu1256,-,h,-,m,-,p,-,-,u,-,-,-,t
jeha1242,-,-,-,s,-,-,-,-,a,g,-,u,p
