language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
mali1278,-,-,t,-,-,3,-,N,-,-,-,-
mali1278,-,-,t,-,-,u,-,N,-,-,-,-
khap1242,-,-,t,-,-,u,-,N,-,-,7,-
khap1242,-,-,t,-,-,u,-,N,-,-,-,-
bola1249,-,-,t,-,-,3,-,N,-,-,!,i
aheu1239,-,-,t,-,-,3,-,N,-,-,7,-
aheu1239,-,-,t,-,-,3,-,N,-,-,-,-
aheu1239,-,-,t,-,3,3,-,N,-,-,-,-
aheu1239,-,-,t,-,3,3,-,N,-,-,-,-
sach1240,-,-,t,-,-,3,-,N,-,-,-,-
rucc1239,-,-,t,-,3,3,-,N,-,-,-,-
mayy1239,-,-,t,-,-,u,-,N,-,-,-,-
male1282,-,-,t,-,-,u,-,N,-,-,-,-
male1282,-,-,t,-,-,u,u,N,-,-,-,-
toum1239,-,-,t,-,-,o,-,N,-,-,-,-
lyha1238,-,-,t,-,-,3,-,N,-,-,-,-
lyha1238,-,-,t,-,-,o,-,N,-,-,-,-
phon1243,-,-,t,-,-,3,-,N,-,-,-,-
cuoi1242,-,-,t,-,-,u,-,N,-,-,-,-
cuoi1242,-,-,t,-,-,u,-,N,-,-,-,-
muon1246,-,-,T,h,o,o,-,n,-,-,g,-
nguo1239,-,-,7,-,-,3,-,N,z,3,n,-
nguo1239,-,-,t,-,-,3,-,N,y,3,n,-
viet1252,-,-,d,-,-,3,-,N,-,-,-,-
arem1240,-,-,t,-,-,u,N,N,-,-,-,-
jeha1242,h,5,T,-,-,a,-,5,-,-,-,-
