language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
male1282,-,-,-,k,-,a,S,-,-,a,m,-,-,-,-
male1282,-,-,-,k,-,u,S,a,-,a,m,-,-,-,-
bola1249,-,-,-,k,-,r,s,-,-,a,m,-,-,-,-
aheu1239,-,-,-,k,-,3,s,-,-,a,m,-,-,-,-
aheu1239,-,-,-,k,-,-,s,-,-,a,m,-,-,-,-
aheu1239,-,-,-,k,-,a,s,a,-,a,m,-,-,-,-
aheu1239,-,-,-,k,-,a,s,a,-,a,m,-,-,-,-
arem1240,n,-,-,t,-,-,-,-,-,o,N,-,-,-,-
muon1246,m,o,o,n,g,t,h,a,i,a,i,-,-,-,-
nguo1239,m,-,o,N,-,-,-,-,-,-,-,-,-,-,-
thoo1240,-,-,-,-,-,-,s,-,-,a,m,-,-,-,-
viet1252,m,-,o,N,-,-,-,-,-,-,m,-,-,-,-
khmu1256,-,-,-,t,-,m,h,-,-,-,m,-,-,o,N
jeha1242,-,-,-,k,-,a,t,-,-,o,N,T,y,a,s
