language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
mali1278,-,-,-,-,-,3,v,-,E,-,-,-,-
mali1278,-,-,7,-,-,a,v,-,E,-,-,-,-
khap1242,-,-,n,-,-,-,-,-,e,-,-,-,-
aheu1239,-,-,n,-,-,-,-,-,o,-,-,-,-
aheu1239,-,-,n,-,-,3,-,-,3,-,-,-,-
aheu1239,-,-,n,-,-,3,-,-,3,-,-,-,-
sach1240,-,-,7,a,-,a,-,-,y,-,-,-,-
rucc1239,-,-,7,-,-,a,-,-,y,-,-,-,-
mayy1239,-,-,7,a,7,a,-,-,i,-,-,-,-
male1282,l,o,N,-,-,o,b,-,e,-,-,-,-
male1282,-,u,v,-,-,-,-,-,e,-,-,-,-
toum1239,-,-,7,-,-,a,-,-,e,-,-,-,-
lyha1238,-,-,7,-,-,a,-,-,E,-,-,-,-
lyha1238,-,-,7,-,-,a,-,-,E,-,-,-,-
phon1243,-,-,7,-,-,-,-,-,e,-,-,-,-
cuoi1242,-,-,7,-,-,-,-,-,e,-,-,-,-
cuoi1242,-,-,7,-,-,-,-,-,e,-,-,-,-
thoo1240,-,-,7,-,-,-,-,-,e,-,-,-,-
thoo1240,-,-,7,-,-,-,-,-,e,-,-,-,-
viet1250,-,-,7,-,-,-,-,-,e,-,-,-,-
muon1246,-,-,-,-,-,a,i,a,i,-,-,-,-
muon1246,-,-,7,-,-,a,-,-,y,-,-,-,-
muon1246,-,-,7,-,-,a,-,-,y,-,-,-,-
nguo1239,-,-,-,-,-,a,-,-,y,-,-,-,-
nguo1239,-,-,-,-,-,a,-,-,y,-,-,-,-
viet1252,-,-,7,-,-,a,-,-,i,-,-,-,-
arem1240,-,-,-,-,-,-,-,-,i,d,u,u,m
khmu1256,m,3,7,-,-,-,-,-,-,-,-,-,-
jeha1242,-,-,t,-,-,o,-,-,m,-,-,-,-
