language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
mali1278,-,-,m,-,E,-,-,-,-,-,-
mali1278,-,-,m,-,E,-,-,-,-,-,-
khap1242,-,-,m,-,E,-,-,-,-,-,-
khap1242,-,-,m,-,E,-,-,-,-,-,-
bola1249,-,-,m,-,E,-,-,-,-,-,-
aheu1239,-,-,m,-,E,-,-,-,-,-,-
aheu1239,-,-,m,-,E,E,-,-,-,-,-
aheu1239,-,-,m,-,E,E,-,-,-,-,-
rucc1239,-,-,m,-,3,3,n,v,i,i,k
mayy1239,-,-,m,-,-,u,n,-,-,-,-
toum1239,-,-,m,-,o,-,n,-,-,-,-
lyha1238,-,-,m,-,o,-,n,-,-,-,-
phon1243,-,-,m,-,i,-,n,-,-,-,-
cuoi1242,-,-,m,-,o,-,w,-,-,-,-
cuoi1242,-,-,m,-,o,-,n,-,-,-,-
muon1246,-,-,l,a,a,-,-,-,-,-,-
viet1252,l,a,m,-,-,-,-,-,-,-,-
arem1240,-,-,b,-,o,-,k,-,-,-,-
khmu1256,-,-,7,-,3,-,h,-,-,-,-
jeha1242,-,-,d,-,e,-,7,-,-,-,-
