language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
mali1278,-,-,n,-,a,-,m,-,-,-,-,-
mali1278,-,-,n,-,a,-,m,-,-,-,-,-
khap1242,-,-,l,-,a,-,m,-,-,-,-,-
khap1242,-,-,l,-,a,-,m,-,-,-,-,-
bola1249,-,-,l,-,a,-,m,-,-,-,-,-
aheu1239,-,-,n,-,a,-,m,-,-,-,-,-
aheu1239,-,-,n,-,a,-,m,-,-,-,-,-
aheu1239,-,-,n,-,a,a,m,-,-,-,-,-
aheu1239,-,-,n,-,a,a,m,-,-,-,-,-
sach1240,t,3,N,-,a,-,h,-,-,-,-,-
rucc1239,-,-,n,o,o,-,p,-,-,-,-,-
mayy1239,-,-,5,a,a,-,p,-,-,-,-,-
male1282,-,-,l,-,o,-,m,-,-,-,-,-
male1282,-,-,l,a,a,-,m,-,-,-,-,-
toum1239,-,-,l,-,a,-,m,-,-,-,-,-
lyha1238,-,-,l,-,a,-,m,s,u,w,o,y
cuoi1242,-,-,n,-,o,-,m,-,-,-,-,-
cuoi1242,-,-,n,-,o,-,m,-,-,-,-,-
muon1246,-,-,n,-,a,a,m,-,-,-,-,-
nguo1239,-,-,n,-,a,-,m,-,-,-,-,-
viet1252,-,-,n,-,a,a,m,-,-,-,-,-
arem1240,-,-,-,-,-,-,p,-,i,h,-,i
khmu1256,k,m,l,-,3,3,N,-,-,-,-,-
jeha1242,-,-,t,-,e,-,k,-,-,-,-,-
