language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
mali1278,-,-,s,3,-,-,r,-,E,-,w,-,-,-
mali1278,-,-,s,a,-,-,l,-,E,-,w,-,-,-
khap1242,-,-,s,a,-,-,r,-,E,-,w,-,-,-
khap1242,-,-,s,a,-,-,r,-,E,-,u,-,-,-
aheu1239,-,-,s,a,-,-,l,-,E,-,w,-,-,-
aheu1239,-,-,s,a,-,-,l,E,E,-,w,-,-,-
aheu1239,-,-,s,a,-,-,l,E,E,-,w,-,-,-
sach1240,-,-,s,e,-,-,-,-,-,-,N,-,-,-
rucc1239,-,-,s,i,-,-,-,-,-,-,N,-,-,-
mayy1239,-,-,S,e,-,-,-,-,-,-,N,-,-,-
male1282,-,-,s,E,-,-,-,-,-,-,5,-,-,-
male1282,-,-,S,E,-,-,-,-,-,-,N,-,-,-
lyha1238,-,-,s,a,-,-,-,-,-,-,5,-,-,-
cuoi1242,-,-,s,E,-,-,-,-,-,-,N,-,-,-
cuoi1242,-,-,s,E,-,-,-,-,-,-,N,-,-,-
muon1246,-,-,x,e,-,-,-,-,-,-,n,h,n,h
nguo1239,-,-,s,E,-,-,-,-,-,-,5,-,-,-
nguo1239,-,-,s,E,-,-,-,-,-,-,5,-,-,-
viet1252,-,-,s,a,-,-,-,-,-,-,n,-,-,-
arem1240,-,-,S,E,-,-,y,-,E,i,5,-,-,-
khmu1256,-,-,s,i,-,-,-,-,-,-,w,-,-,-
jeha1242,b,l,7,E,5,g,r,-,e,n,7,-,-,-
