language,x1,x2,x3,x4,x5,x6,x7,x8
mali1278,-,l,-,-,E,-,l,-
mali1278,-,l,-,-,E,-,l,-
khap1242,-,r,-,-,E,-,l,-
khap1242,-,r,-,-,E,-,l,-
aheu1239,-,h,-,-,E,-,h,-
aheu1239,-,h,-,-,E,-,h,-
aheu1239,-,h,E,-,E,-,h,-
sach1240,-,l,i,y,E,l,h,-
rucc1239,-,l,i,y,E,-,h,E
mayy1239,-,l,-,-,E,-,l,-
male1282,-,r,-,-,e,-,-,-
male1282,-,Z,i,y,e,-,l,-
lyha1238,-,l,3,-,3,-,T,-
cuoi1242,-,l,-,-,E,-,l,7
cuoi1242,-,l,-,-,E,-,n,-
thoo1240,-,l,-,-,E,-,l,-
thoo1240,-,Z,-,-,e,-,-,-
muon1246,-,r,-,-,a,-,T,h
muon1246,t,h,-,-,a,-,T,-
muon1246,-,r,-,-,a,-,T,-
nguo1239,-,r,-,-,E,-,t,-
viet1252,-,r,-,-,e,-,-,-
arem1240,-,r,-,-,i,-,h,i
khmu1256,-,r,i,y,3,-,s,-
jeha1242,T,7,-,-,e,-,s,-
