language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
mali1278,-,k,-,w,-,a,-,-,N,-
khap1242,-,k,-,w,-,a,-,-,N,-
bola1249,-,k,-,w,a,a,-,-,N,-
aheu1239,-,k,u,u,-,a,-,-,N,-
aheu1239,-,k,u,u,-,a,-,-,N,-
rucc1239,-,Z,-,u,o,o,-,-,N,-
toum1239,h,l,-,-,-,o,-,-,N,-
lyha1238,-,x,-,-,-,o,-,-,N,-
cuoi1242,-,l,-,-,-,o,-,-,N,-
thoo1240,-,r,-,-,-,o,-,-,N,-
thoo1240,-,Z,-,-,-,o,-,-,N,-
muon1246,-,r,o,-,-,o,-,-,n,g
muon1246,t,h,-,-,-,o,-,-,N,-
muon1246,-,Z,-,-,-,o,-,-,N,-
viet1252,-,r,-,-,-,o,-,-,N,m
arem1240,-,r,-,-,-,o,o,N,N,-
khmu1256,-,w,-,-,-,a,-,-,h,-
jeha1242,-,T,N,T,-,E,-,-,N,-
