language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
male1282,-,-,-,-,t,-,o,-,-,-,-,-,-,-,N,-,-,-,-
male1282,p,o,l,i,t,-,o,-,-,-,-,-,-,-,N,-,-,-,-
bola1249,-,-,-,-,t,o,o,-,-,-,-,-,-,-,N,-,-,-,-
aheu1239,p,a,-,-,l,-,3,o,7,p,3,s,3,o,m,-,-,7,-
aheu1239,-,-,-,-,5,-,i,-,-,-,-,-,-,-,m,-,-,-,-
aheu1239,-,-,-,-,5,-,i,-,-,-,i,-,-,-,m,-,-,-,-
aheu1239,-,-,-,-,5,-,i,-,-,-,i,-,-,-,m,-,-,-,-
arem1240,-,-,-,-,l,-,a,-,-,-,-,-,-,-,N,-,o,h,o
muon1246,-,-,-,-,n,o,o,-,-,-,-,-,-,-,-,-,-,-,-
nguo1239,-,-,-,-,7,-,i,-,-,-,-,-,-,-,m,-,-,-,-
nguo1239,-,-,-,-,t,-,i,-,-,-,-,-,-,-,m,-,-,-,-
thoo1240,-,-,-,-,t,-,i,-,-,-,-,-,-,-,m,-,-,-,-
viet1252,-,-,-,-,t,-,i,-,-,-,-,-,-,-,m,-,-,-,-
khmu1256,-,-,-,-,t,l,o,-,-,-,-,-,-,-,m,N,o,k,-
jeha1242,-,-,-,-,k,l,a,-,N,-,i,-,-,-,s,-,-,-,-
