language,x1,x2,x3,x4,x5,x6,x7,x8
mali1278,7,-,-,-,o,-,-,T
mali1278,7,-,-,-,o,-,-,T
khap1242,7,-,-,-,o,-,-,T
khap1242,7,-,-,-,o,-,i,T
bola1249,7,-,-,-,3,-,-,T
aheu1239,t,-,-,-,i,-,-,-
aheu1239,7,-,-,-,a,5,o,N
aheu1239,7,-,-,-,a,5,a,N
sach1240,t,-,-,-,i,-,-,-
rucc1239,t,-,-,-,i,-,-,-
mayy1239,t,-,-,-,i,-,-,-
male1282,7,o,-,-,i,-,-,T
male1282,-,a,i,a,i,-,-,T
toum1239,t,e,-,-,i,-,-,-
lyha1238,t,-,-,-,3,-,-,y
lyha1238,t,3,-,-,i,-,-,-
phon1243,t,-,-,-,i,-,-,-
cuoi1242,t,-,-,-,i,-,-,-
cuoi1242,t,-,-,-,i,-,-,-
thoo1240,t,-,-,-,i,-,-,-
thoo1240,t,-,-,-,i,-,-,-
viet1250,d,-,-,-,i,-,-,-
muon1246,t,-,-,-,i,-,-,-
muon1246,d,-,-,-,i,-,-,-
muon1246,t,-,-,-,i,-,-,-
muon1246,t,-,-,-,i,-,-,-
nguo1239,7,-,-,-,i,-,-,-
nguo1239,t,-,-,-,i,-,-,-
viet1252,d,-,-,-,i,-,-,-
arem1240,t,i,-,-,i,-,-,-
khmu1256,-,-,-,-,y,-,o,h
jeha1242,r,-,-,-,o,-,-,p
