language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
mali1278,-,-,L,-,-,-,o,-,-,-
khap1242,-,-,r,-,-,-,u,-,-,-
aheu1239,-,-,l,-,-,-,u,7,-,-
aheu1239,-,-,h,-,-,-,u,7,-,-
aheu1239,-,-,h,-,u,-,u,7,-,-
aheu1239,-,-,h,-,u,-,u,7,-,-
sach1240,-,-,h,-,i,-,i,-,-,-
rucc1239,-,-,h,-,-,-,i,-,-,-
mayy1239,-,-,h,-,-,-,i,-,-,-
male1282,-,-,h,-,-,-,i,-,-,-
male1282,-,-,h,-,i,-,i,-,-,-
lyha1238,-,-,l,-,-,-,u,-,-,-
cuoi1242,-,-,h,-,-,-,o,y,-,-
cuoi1242,-,-,p,-,-,-,i,y,e,t
muon1246,-,-,h,a,i,a,i,-,-,-
viet1252,-,-,b,-,-,-,i,k,-,-
arem1240,-,-,h,-,-,-,i,-,-,-
khmu1256,-,-,n,-,-,-,3,N,-,-
jeha1242,7,t,7,-,-,-,e,t,-,-
