language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
mali1278,-,-,n,-,-,-,-,a,-,-,-,m,-,-,-,-,-
mali1278,-,-,n,-,-,-,-,a,-,-,-,m,-,-,-,-,-
khap1242,-,-,l,-,-,-,-,a,-,-,-,m,t,a,N,e,T
khap1242,-,-,l,-,-,-,-,a,-,-,-,m,-,-,-,-,-
bola1249,t,3,N,-,-,-,-,3,-,-,-,T,-,-,-,-,-
aheu1239,-,-,s,-,-,-,-,3,t,-,i,h,-,-,-,i,-
aheu1239,-,-,n,-,-,-,-,a,-,-,-,m,-,-,-,-,-
aheu1239,-,-,n,-,-,-,-,a,-,-,a,m,-,-,-,-,-
aheu1239,-,-,s,-,-,-,-,a,t,i,i,h,-,-,-,-,-
sach1240,-,-,n,3,a,3,-,a,-,-,-,p,-,-,-,-,-
rucc1239,-,-,n,-,-,o,-,o,-,-,-,p,-,-,-,-,-
mayy1239,-,-,5,-,-,a,-,a,-,-,-,p,-,-,-,-,-
male1282,-,-,l,-,-,-,-,o,-,-,-,m,-,-,-,-,-
male1282,-,-,l,-,-,o,-,o,-,-,-,m,-,-,-,-,-
toum1239,-,-,t,-,-,-,-,o,-,-,-,N,-,-,-,-,-
lyha1238,-,-,l,-,-,-,-,a,-,-,-,m,-,-,-,-,-
lyha1238,-,-,t,-,-,-,-,o,-,-,-,N,-,-,-,-,-
phon1243,-,-,t,-,-,-,-,3,-,-,-,N,-,-,-,-,-
cuoi1242,-,-,t,-,-,-,-,o,-,-,y,7,-,-,-,-,-
cuoi1242,-,-,t,-,-,-,-,i,-,-,-,-,-,-,-,-,-
muon1246,-,-,t,-,-,a,i,a,-,-,-,i,-,-,-,-,-
nguo1239,-,-,N,-,-,-,-,a,-,-,-,y,-,-,-,-,-
nguo1239,-,-,N,-,-,-,-,u,-,-,-,-,-,-,-,-,-
viet1252,-,-,N,-,-,-,-,u,-,-,-,-,-,-,-,-,-
arem1240,-,-,p,-,-,-,-,i,-,-,-,h,-,-,-,i,-
khmu1256,-,-,s,-,-,-,-,i,-,-,-,h,-,-,-,-,-
jeha1242,-,-,t,-,-,-,-,e,-,-,-,k,-,-,-,-,-
