language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
male1282,-,-,-,-,-,-,k,-,-,u,m,i,5,-
male1282,-,-,-,-,-,-,k,-,-,u,m,i,5,-
bola1249,-,-,-,-,-,-,k,l,o,u,-,-,-,-
aheu1239,-,-,7,-,-,a,k,-,-,o,-,-,l,7
aheu1239,-,-,7,-,-,a,k,-,-,o,-,-,l,-
aheu1239,-,-,7,-,-,a,k,-,-,o,-,o,n,-
aheu1239,-,-,7,-,-,a,k,-,-,o,-,o,n,-
arem1240,-,-,t,-,-,-,l,-,-,o,-,-,-,-
muon1246,-,k,h,-,-,a,-,-,-,o,-,-,-,-
muon1246,-,k,h,-,-,a,-,-,-,w,-,-,-,-
muon1246,-,k,h,-,-,a,-,-,-,w,-,-,-,-
muon1246,-,k,h,-,-,a,-,-,-,w,-,-,-,-
nguo1239,-,-,S,-,-,a,-,-,-,w,-,-,-,-
thoo1240,-,k,h,r,-,a,-,-,-,w,-,-,-,-
thoo1240,-,-,S,-,-,a,-,-,-,w,-,-,-,-
viet1252,-,-,s,-,-,a,-,-,-,u,-,-,-,-
khmu1256,-,-,s,r,m,e,-,-,-,5,-,-,-,-
jeha1242,p,r,l,-,-,o,-,-,-,y,-,-,-,-
