language,x1,x2,x3,x4,x5,x6,x7
mali1278,-,a,t,-,a,-,k
mali1278,-,a,t,-,a,-,k
khap1242,-,a,t,-,a,-,k
khap1242,-,a,t,-,a,-,k
bola1249,-,a,t,-,a,-,k
aheu1239,7,a,t,-,a,-,k
aheu1239,7,a,t,-,a,-,k
aheu1239,7,a,t,a,a,-,k
aheu1239,7,a,t,a,a,-,k
sach1240,b,o,-,-,o,n,7
rucc1239,b,3,-,-,3,-,n
mayy1239,b,o,-,-,-,-,n
male1282,-,a,t,-,a,-,k
male1282,-,a,t,a,a,-,k
toum1239,-,-,t,-,o,-,t
lyha1238,-,-,t,-,3,-,t
lyha1238,-,-,t,-,o,-,t
phon1243,-,-,t,-,i,-,t
cuoi1242,-,-,t,-,o,-,t
cuoi1242,-,-,t,-,o,-,t
thoo1240,-,-,t,-,o,-,t
thoo1240,-,-,t,-,o,-,t
viet1250,-,-,t,-,3,-,t
muon1246,-,-,t,a,a,-,t
muon1246,-,-,d,-,o,-,t
muon1246,-,-,t,-,o,-,t
muon1246,-,-,t,-,o,-,t
nguo1239,-,-,7,-,3,-,t
nguo1239,-,-,t,-,3,-,t
viet1252,-,-,d,-,3,-,k
arem1240,-,a,t,-,a,-,k
khmu1256,-,p,t,-,e,-,7
jeha1242,-,-,t,-,e,-,7
