language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
mali1278,t,-,-,3,-,-,-,y,-,-,-
mali1278,t,h,-,a,-,-,-,l,-,a,-
khap1242,t,-,-,u,-,-,-,y,-,-,-
bola1249,t,3,-,3,-,-,-,y,-,-,-
aheu1239,k,-,-,a,-,-,w,7,-,-,-
aheu1239,t,h,-,a,-,-,-,w,-,-,-
aheu1239,k,h,-,a,-,-,-,l,a,a,-
aheu1239,k,h,-,a,-,-,-,l,a,a,-
sach1240,k,-,-,a,m,a,-,-,-,a,k
rucc1239,t,-,-,3,-,3,y,t,-,3,y
mayy1239,k,-,-,u,-,-,-,r,-,a,-
toum1239,k,-,-,o,-,-,-,-,-,-,-
lyha1238,k,-,-,o,-,-,-,-,-,-,-
phon1243,k,-,-,o,-,-,-,-,-,-,-
muon1246,T,-,-,u,-,-,-,-,-,-,-
viet1252,k,-,-,u,-,-,-,-,-,-,-
arem1240,-,-,-,u,-,-,-,l,-,o,-
khmu1256,h,m,-,a,-,-,-,N,-,-,-
jeha1242,t,7,t,3,-,-,-,7,-,-,-
