language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
male1282,-,-,-,-,T,-,-,-,-,-,u,N
male1282,-,-,-,-,T,-,-,-,-,u,u,N
bola1249,-,-,-,-,T,-,-,-,-,-,3,N
aheu1239,-,-,-,-,m,-,-,a,l,-,o,y
aheu1239,-,-,-,-,m,-,-,a,l,-,o,y
aheu1239,-,-,-,-,m,-,-,a,l,3,3,y
aheu1239,-,-,-,-,b,-,-,a,l,3,3,y
arem1240,-,-,-,-,m,i,i,a,-,-,-,-
muon1246,-,-,-,-,m,u,u,a,-,-,-,-
muon1246,-,-,-,-,m,-,3,a,-,-,-,-
muon1246,-,-,-,-,m,-,3,a,-,-,-,-
muon1246,-,-,-,-,m,-,3,a,-,-,-,-
nguo1239,-,-,-,-,m,-,3,a,-,-,-,-
thoo1240,-,-,-,-,m,-,-,a,-,-,-,-
thoo1240,-,-,-,-,m,-,3,a,-,-,-,-
viet1252,-,-,-,-,m,-,3,3,-,-,-,-
khmu1256,k,-,-,-,m,-,-,a,7,-,-,-
jeha1242,l,e,s,e,m,-,-,-,-,-,-,-
