language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
mali1278,-,-,-,-,-,t,a,l,3,-,m
mali1278,-,-,-,-,-,t,a,7,u,-,m
khap1242,-,-,-,-,-,t,a,7,u,-,m
aheu1239,-,-,-,-,-,t,-,-,i,-,N
aheu1239,-,p,-,-,-,t,-,-,i,-,N
aheu1239,-,p,-,a,-,t,i,-,i,-,N
aheu1239,-,p,h,a,-,d,o,-,o,-,N
sach1240,-,k,-,3,-,7,a,-,a,m,-
rucc1239,-,-,-,-,-,t,-,-,3,3,l
mayy1239,-,-,-,-,-,t,-,-,i,-,N
male1282,-,-,-,-,-,t,-,-,e,-,5
male1282,-,-,-,-,-,t,-,-,i,-,5
toum1239,-,t,-,-,-,h,-,-,3,-,l
lyha1238,-,-,-,-,-,7,-,-,o,-,m
phon1243,-,t,-,-,-,h,-,-,3,-,l
cuoi1242,-,-,-,-,-,7,-,-,o,-,m
cuoi1242,-,-,-,-,-,7,-,-,o,-,m
thoo1240,-,-,-,-,-,7,-,-,o,-,m
thoo1240,-,-,-,-,-,7,-,-,o,-,m
viet1250,p,d,-,u,N,7,-,-,-,-,-
muon1246,-,-,-,-,-,-,-,-,a,a,m
muon1246,-,-,-,-,-,7,-,-,3,-,m
muon1246,-,-,-,-,-,7,-,-,3,-,m
nguo1239,-,-,-,-,-,-,-,-,3,-,m
nguo1239,-,-,-,3,-,m,-,-,3,-,m
viet1252,-,-,-,-,-,7,-,-,3,-,m
arem1240,-,-,-,-,-,t,-,-,i,-,5
khmu1256,-,h,-,-,-,7,-,-,3,-,m
