language,x1,x2,x3,x4,x5
mali1278,7,-,a,-,n
mali1278,7,a,a,-,n
khap1242,7,-,a,-,n
khap1242,7,-,a,-,n
bola1249,7,-,a,-,n
aheu1239,7,-,a,-,n
aheu1239,7,-,a,-,n
aheu1239,7,a,a,-,n
aheu1239,7,a,a,-,n
sach1240,7,a,a,-,n
rucc1239,7,-,a,-,n
mayy1239,7,-,a,-,n
male1282,7,-,a,-,n
male1282,7,a,a,-,n
toum1239,7,-,a,-,n
lyha1238,7,-,a,-,n
lyha1238,7,-,a,-,n
phon1243,7,-,a,-,n
cuoi1242,7,-,o,-,n
cuoi1242,7,-,o,-,n
viet1250,7,-,a,-,n
muon1246,-,-,a,-,n
nguo1239,-,-,a,-,n
nguo1239,-,-,a,-,n
viet1252,-,-,a,a,n
arem1240,7,-,a,-,n
khmu1256,m,-,a,-,h
jeha1242,5,-,E,-,m
