language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
mali1278,-,T,-,o,-,-,N,-,-,-
mali1278,-,T,-,o,-,-,N,-,-,-
khap1242,-,T,-,u,-,-,N,-,-,-
khap1242,-,T,-,u,-,-,N,-,-,-
bola1249,-,T,3,3,-,-,N,-,-,-
aheu1239,-,-,-,-,-,-,p,3,o,7
aheu1239,-,-,-,-,-,-,n,-,a,h
aheu1239,-,7,-,a,-,-,n,a,a,h
aheu1239,-,-,-,-,-,-,n,E,E,h
sach1240,-,Z,-,u,a,a,m,-,-,-
rucc1239,-,T,-,3,-,-,N,-,-,-
mayy1239,-,T,-,u,-,-,N,-,-,-
male1282,a,l,-,i,-,-,N,-,-,-
male1282,-,T,-,u,-,-,N,-,-,-
toum1239,-,d,-,a,-,-,m,-,-,-
lyha1238,-,d,-,a,-,-,m,-,-,-
lyha1238,-,d,-,a,-,-,m,-,-,-
cuoi1242,-,T,-,o,-,-,7,-,-,-
cuoi1242,-,T,-,u,-,-,N,-,-,-
viet1250,-,d,-,a,-,-,m,-,-,-
nguo1239,-,t,-,3,-,-,y,-,-,-
viet1252,-,t,h,3,-,-,i,-,-,-
arem1240,t,S,-,u,-,-,N,-,-,-
khmu1256,-,g,-,u,-,-,5,-,-,-
jeha1242,-,7,-,E,-,-,l,-,-,-
