language,x1,x2,x3,x4,x5,x6,x7
jehh1245,-,-,m,a,-,-,N
hala1252,-,-,m,a,-,-,N
reng1252,-,-,m,a,-,-,N
bahn1262,-,-,m,a,-,-,N
bahn1262,-,-,m,a,-,-,N
bahn1262,-,-,m,a,-,-,N
seda1262,-,-,m,a,-,-,N
roma1331,-,-,m,a,m,a,N
cuaa1241,k,a,m,3,-,-,N
alak1253,-,-,m,a,-,-,N
tali1257,-,-,m,a,-,-,N
lave1248,-,-,m,a,-,-,N
nyah1249,-,-,m,a,-,-,N
sapu1248,-,-,m,a,-,-,N
jeng1241,-,-,m,a,-,-,N
lave1249,-,-,m,a,-,-,N
chra1242,-,-,m,a,-,-,N
bulo1242,-,-,m,a,-,-,N
cent1992,-,-,m,a,-,-,N
cent1992,-,-,m,o,-,-,N
cent1992,-,-,m,a,-,-,N
koho1244,-,-,m,a,-,-,N
east2333,-,-,m,a,-,-,N
tamp1251,-,-,m,a,-,-,N
