language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
jehh1245,-,k,-,-,-,-,l,o,-,N
hala1252,-,g,-,-,-,a,r,-,-,-
reng1252,-,g,-,-,-,a,r,-,-,-
bahn1262,-,g,-,-,-,a,r,-,-,-
bahn1262,-,g,-,-,-,a,r,-,-,-
bahn1262,-,g,-,-,-,a,r,-,-,-
seda1262,-,k,-,-,-,-,l,o,3,N
cuaa1241,-,k,-,-,-,a,l,o,-,k
alak1253,-,k,-,-,-,-,l,3,-,m
tali1257,-,7,-,-,-,3,l,o,-,N
lave1248,7,k,-,-,-,-,-,u,-,N
nyah1249,-,k,-,-,-,-,-,u,-,N
jeng1241,N,k,-,-,-,-,-,u,-,N
lave1249,N,k,-,-,-,-,-,u,-,N
bulo1242,-,n,-,-,t,i,l,-,-,-
cent1992,-,n,-,-,t,i,l,-,-,-
koho1244,-,s,3,n,t,i,l,-,-,-
koho1244,-,g,a,-,-,-,r,-,-,-
east2333,-,g,-,-,-,a,r,-,-,-
tamp1251,-,-,-,-,t,e,l,-,-,-
