language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
jehh1245,7,-,-,l,-,o,-,-,-,-,N,-,-,-,-,-,-
hala1252,-,-,-,g,-,a,-,-,-,-,y,-,-,-,-,-,-
reng1252,-,-,-,l,-,o,-,-,-,-,N,-,-,-,-,-,-
bahn1262,7,-,-,l,-,o,-,-,-,-,N,-,-,-,-,-,-
seda1262,-,-,-,l,-,o,-,-,3,-,N,-,-,-,-,-,-
cuaa1241,-,-,-,g,-,a,y,g,3,y,7,-,-,-,-,-,-
alak1253,t,a,-,r,k,a,-,-,-,-,l,-,-,-,-,-,-
alak1253,7,-,-,l,-,o,-,-,-,-,N,k,a,r,t,e,h
tali1257,-,-,-,l,-,o,-,-,-,-,N,-,-,-,-,-,-
lave1249,-,-,-,l,-,o,-,-,-,-,N,-,-,-,-,-,-
lave1249,k,3,r,d,-,o,-,-,-,-,N,-,-,-,-,-,-
sapu1248,-,-,-,l,-,o,-,-,-,-,N,-,-,-,-,-,-
lave1248,7,-,-,l,-,o,-,-,-,-,N,g,o,n,-,-,-
nyah1249,7,-,-,l,-,o,-,-,-,-,N,-,-,-,-,-,-
chra1242,-,-,-,l,-,o,-,-,-,-,N,-,-,-,-,-,-
cent1992,-,-,-,l,-,o,-,-,-,-,N,-,-,-,-,-,-
cent1992,-,-,-,l,-,a,-,-,-,w,N,-,-,-,-,-,-
cent1992,-,-,-,l,-,o,-,-,-,-,N,-,-,-,-,-,-
koho1244,-,-,-,d,-,3,-,-,-,-,m,-,-,-,-,-,-
east2333,-,-,-,m,-,o,-,-,-,-,N,-,-,-,-,-,-
tamp1251,7,-,-,l,-,o,-,-,-,-,N,-,-,-,-,-,-
