language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
jehh1245,t,3,m,-,-,-,u,-,-,-,-,n,-,-,-,-,-
hala1252,t,3,m,-,-,-,u,-,-,-,-,n,-,-,-,-,-
reng1252,-,-,b,-,-,-,3,-,-,-,-,r,-,-,-,-,-
bahn1262,-,-,b,-,-,-,3,-,-,-,-,r,-,-,-,-,-
bahn1262,-,-,b,-,-,-,3,-,-,-,-,r,-,-,-,-,-
bahn1262,-,-,b,-,-,-,3,-,-,-,-,r,-,-,-,-,-
seda1262,-,-,-,-,-,-,-,-,-,-,-,r,-,3,k,o,N
cuaa1241,-,-,h,-,-,-,u,-,-,-,-,y,-,-,-,-,-
alak1253,-,-,k,-,-,-,a,-,-,-,-,N,-,-,-,-,-
tali1257,-,-,b,-,u,-,3,-,-,-,-,r,-,-,-,-,-
lave1249,-,-,b,-,u,-,a,-,-,-,-,r,-,-,-,-,-
sapu1248,-,-,b,-,u,-,a,r,b,r,u,n,-,-,-,-,-
sapu1248,-,-,m,-,-,-,a,-,-,-,-,N,-,-,-,-,-
lave1248,t,-,m,-,-,-,a,-,-,-,-,N,-,-,-,-,-
nyah1249,-,-,m,r,u,-,e,-,-,-,-,5,-,-,-,-,-
chra1242,-,-,-,-,-,m,i,-,-,-,-,5,-,-,-,-,-
bulo1242,-,-,w,i,e,m,-,-,-,-,-,-,-,-,-,-,-
cent1992,-,-,s,-,3,d,o,-,-,-,-,y,-,-,-,-,-
cent1992,-,-,b,-,3,-,3,-,-,-,-,-,-,-,-,-,-
cent1992,m,-,p,-,-,-,u,-,-,-,-,N,-,-,-,-,-
koho1244,-,-,b,-,-,-,3,-,-,-,-,r,-,-,-,-,-
east2333,-,-,b,-,-,-,a,-,-,-,-,r,y,u,-,e,-
tamp1251,-,-,p,-,-,-,3,-,-,-,-,r,-,-,-,-,-
