language,x1,x2,x3,x4,x5,x6,x7,x8
jehh1245,-,-,r,-,a,N,-,-
hala1252,-,s,r,-,a,m,-,-
reng1252,t,s,r,-,i,N,-,-
bahn1262,-,s,r,-,E,N,-,-
bahn1262,-,h,r,-,E,N,-,-
bahn1262,-,h,r,-,E,N,-,-
seda1262,-,S,-,-,i,N,-,-
roma1331,-,-,k,w,o,7,-,-
cuaa1241,-,h,r,-,a,k,-,-
alak1253,-,h,-,-,a,k,o,h
tali1257,-,l,-,-,3,g,o,h
lave1248,-,T,r,-,a,m,-,-
nyah1249,-,s,r,-,a,N,-,-
sapu1248,-,s,-,-,a,N,-,-
sapu1248,-,t,r,-,a,m,-,-
lave1249,T,h,r,-,a,k,-,-
chra1242,-,-,r,-,a,5,-,-
chra1242,-,-,s,-,3,h,-,-
chra1242,-,-,r,-,o,-,-,-
bulo1242,-,-,S,-,3,k,-,-
bulo1242,-,-,S,u,a,t,-,-
bulo1242,-,-,l,-,e,t,-,-
bulo1242,-,p,r,-,a,N,-,-
cent1992,-,-,s,-,u,h,-,-
cent1992,-,-,s,-,3,h,-,-
cent1992,-,-,s,-,3,h,-,-
koho1244,-,-,r,-,o,-,-,-
koho1244,-,-,r,-,a,5,-,-
koho1244,-,-,s,-,3,h,-,-
east2333,-,p,r,-,a,N,-,-
east2333,-,k,r,-,o,-,-,-
tamp1251,T,h,y,-,a,N,-,-
tamp1251,-,p,r,-,a,N,-,-
tamp1251,T,h,w,-,a,t,-,-
