language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
jehh1245,-,T,a,-,h,-,-,-,-,-,-
hala1252,-,p,3,-,h,-,o,-,t,-,-
reng1252,-,p,3,-,h,l,a,-,t,-,-
bahn1262,-,p,3,-,l,-,o,-,T,-,-
bahn1262,-,p,3,-,l,-,o,-,T,-,-
bahn1262,-,p,3,-,l,-,o,-,T,-,-
seda1262,-,k,3,-,d,-,e,-,-,-,-
roma1331,-,p,3,-,-,-,-,-,T,E,w
cuaa1241,-,p,a,k,s,-,e,-,t,-,-
alak1253,-,k,a,-,s,-,i,-,t,-,-
tali1257,-,7,3,-,T,-,i,-,t,-,-
lave1248,-,k,-,-,T,-,e,-,t,-,-
nyah1249,-,g,-,-,y,-,e,-,t,-,-
sapu1248,-,k,a,-,T,-,E,-,t,-,-
jeng1241,-,k,-,-,T,-,e,-,t,-,-
lave1249,-,k,3,-,T,-,e,-,t,-,-
bulo1242,-,T,-,-,h,-,3,-,t,-,-
cent1992,n,k,-,-,h,-,3,-,t,-,-
koho1244,-,g,3,-,s,-,3,-,t,-,-
tamp1251,-,-,-,-,p,-,a,n,t,a,w
