language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
jehh1245,-,-,-,-,k,-,-,-,-,l,-,o,-,-,w
hala1252,-,b,u,n,k,-,3,-,-,l,-,o,-,-,-
reng1252,-,-,-,-,k,-,3,-,d,r,-,a,-,-,N
bahn1262,-,-,-,-,t,-,3,-,n,-,-,o,-,-,-
bahn1262,-,-,-,-,t,-,3,-,n,-,-,o,-,-,-
bahn1262,-,-,-,-,d,r,o,7,N,l,-,o,-,-,-
bahn1262,-,-,-,-,d,r,o,7,N,l,-,o,-,-,-
bahn1262,-,-,-,-,d,r,o,7,N,l,-,o,-,-,-
seda1262,-,-,-,-,k,-,3,-,d,r,-,a,-,-,N
seda1262,-,-,-,-,k,-,3,-,-,n,-,o,-,-,w
roma1331,-,-,-,-,k,-,3,-,-,n,-,a,-,-,w
cuaa1241,-,-,-,-,k,-,a,-,-,n,-,a,-,-,w
alak1253,-,-,-,-,k,-,-,-,-,-,-,o,-,-,5
tali1257,-,-,-,-,k,-,-,-,-,-,-,o,-,-,5
lave1249,-,-,-,-,k,-,-,-,-,l,-,e,-,-,N
lave1249,-,-,-,-,k,-,-,-,-,l,-,o,-,-,-
sapu1248,-,-,-,-,k,-,-,-,-,l,-,o,-,-,-
lave1248,-,-,-,-,k,-,-,-,-,l,-,o,-,-,-
nyah1249,-,-,-,-,p,-,-,-,-,r,i,a,-,-,N
nyah1249,7,m,E,-,k,-,-,-,-,l,-,o,-,-,-
nyah1249,-,-,-,-,n,-,-,-,-,n,-,u,-,i,h
nyah1249,-,-,-,-,t,-,-,-,-,r,-,o,-,i,h
chra1242,-,-,-,-,k,-,-,-,-,l,-,o,-,-,-
bulo1242,-,-,-,-,k,-,-,-,-,l,-,a,-,-,w
cent1992,-,p,u,-,k,-,-,-,-,l,-,o,-,-,-
koho1244,-,-,-,-,-,-,-,-,-,d,-,a,-,-,m
koho1244,-,-,-,-,k,-,-,-,-,l,-,a,-,-,w
east2333,-,-,-,-,k,-,-,-,-,l,-,3,-,-,w
tamp1251,-,-,-,-,k,-,-,-,-,-,-,a,m,a,k
