language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
jehh1245,-,-,s,-,-,E,-,t,-,-
hala1252,-,-,5,-,-,a,-,t,-,-
reng1252,-,-,5,-,-,a,-,t,-,-
bahn1262,-,-,7,-,5,E,-,t,-,-
bahn1262,-,-,7,-,5,E,-,t,-,-
bahn1262,-,-,7,-,5,E,-,t,-,-
seda1262,-,-,5,-,-,a,-,-,-,-
roma1331,-,-,5,3,5,a,-,t,-,-
alak1253,-,-,p,-,-,a,-,t,-,-
tali1257,7,3,w,-,-,a,-,t,-,-
lave1248,-,-,b,-,-,a,-,t,-,-
nyah1249,-,-,b,-,-,a,-,t,-,-
sapu1248,-,-,b,-,-,a,-,t,-,-
jeng1241,-,-,b,-,-,a,-,t,-,-
lave1249,-,-,b,-,-,a,-,t,-,-
chra1242,-,-,5,-,-,e,-,t,-,-
cent1992,-,-,k,-,-,a,-,7,a,N
cent1992,-,-,k,-,-,o,-,7,o,N
cent1992,-,-,h,-,-,e,-,p,-,-
koho1244,5,-,h,-,-,3,-,t,-,-
east2333,-,-,b,-,-,a,-,t,-,-
tamp1251,s,a,m,-,-,a,o,N,-,-
