language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
jehh1245,-,-,b,-,e,-,t,-,-,-,-
hala1252,-,-,T,-,i,3,r,-,-,-,-
reng1252,-,-,T,-,-,o,y,-,-,-,-
bahn1262,-,-,s,-,i,-,r,-,-,-,-
bahn1262,-,-,s,-,i,-,r,-,-,-,-
bahn1262,-,-,s,-,i,-,r,-,-,-,-
seda1262,-,-,T,-,i,-,3,-,-,-,-
roma1331,-,-,T,-,o,-,L,-,-,-,-
cuaa1241,-,-,s,-,i,-,l,-,-,-,-
alak1253,-,-,T,-,i,-,r,-,-,-,-
tali1257,-,-,T,-,i,3,r,-,-,-,-
lave1248,-,-,T,-,a,-,h,-,-,-,-
nyah1249,-,-,T,-,a,-,h,-,-,-,-
sapu1248,-,-,T,-,a,-,h,-,-,-,-
jeng1241,-,-,T,-,a,-,h,b,r,E,h
lave1249,-,-,T,-,a,-,h,-,-,-,-
chra1242,-,-,T,-,i,-,7,-,-,-,-
bulo1242,-,-,s,-,i,-,r,-,-,-,-
cent1992,-,-,s,-,i,-,-,-,-,-,-
cent1992,-,-,s,-,i,-,3,-,-,-,-
cent1992,k,u,S,-,-,-,-,-,-,-,-
koho1244,-,-,t,-,a,-,-,-,-,-,-
east2333,-,-,s,-,i,-,r,-,-,-,-
east2333,k,u,S,-,-,-,-,-,-,-,-
tamp1251,-,-,s,3,i,-,r,-,-,-,-
