language,x1,x2,x3,x4,x5,x6,x7
hala1252,T,-,i,3,k,-,-
bahn1262,m,-,i,-,r,-,-
bahn1262,m,-,i,-,r,-,-
bahn1262,T,-,u,-,n,-,-
seda1262,T,-,i,3,k,-,-
cuaa1241,T,-,i,a,k,-,-
alak1253,t,-,a,-,l,a,-
lave1248,m,3,3,-,r,-,-
nyah1249,m,3,3,-,n,-,-
sapu1248,m,3,3,-,l,-,-
lave1249,m,-,3,-,r,-,-
bulo1242,s,-,-,-,r,e,y
koho1244,s,-,-,-,r,e,-
east2333,m,-,i,-,r,-,-
tamp1251,s,-,-,-,r,E,-
