language,x1,x2,x3,x4,x5,x6,x7,x8
jehh1245,r,3,-,p,-,i,a,t
hala1252,r,3,-,p,-,i,3,t
reng1252,r,3,-,p,-,-,E,t
bahn1262,r,3,-,p,-,y,E,t
bahn1262,r,3,-,p,-,y,E,t
bahn1262,r,3,-,p,-,y,E,t
roma1331,-,-,-,p,a,i,-,t
cuaa1241,r,a,-,p,-,i,a,t
alak1253,m,-,-,p,-,e,-,t
tali1257,7,3,-,p,-,i,3,t
lave1248,-,-,-,p,-,i,a,t
nyah1249,-,-,-,p,-,i,a,t
sapu1248,-,-,-,p,-,i,a,t
jeng1241,m,-,-,p,-,i,E,t
lave1249,m,-,-,p,-,i,a,t
chra1242,l,3,-,p,-,i,e,t
bulo1242,l,-,-,p,-,i,e,t
cent1992,l,3,-,p,-,i,3,t
cent1992,n,-,-,p,-,e,E,t
cent1992,m,-,-,p,-,y,a,t
koho1244,l,3,m,p,-,i,a,t
east2333,-,-,-,p,-,i,e,t
tamp1251,7,m,-,p,-,y,E,t
