language,x1,x2,x3,x4,x5,x6,x7
jehh1245,-,k,l,-,u,-,m
jehh1245,-,p,l,-,o,-,N
hala1252,-,h,l,-,u,-,m
reng1252,-,h,l,-,u,-,m
bahn1262,-,h,l,-,o,-,m
bahn1262,-,h,l,-,o,-,m
bahn1262,-,h,l,-,o,-,m
seda1262,-,h,l,-,u,-,m
roma1331,k,h,-,-,o,p,m
cuaa1241,-,k,l,-,o,-,p
alak1253,-,p,l,-,o,-,h
tali1257,-,p,l,-,u,-,N
lave1249,k,h,l,-,o,-,m
sapu1248,k,h,-,-,o,-,m
lave1248,k,l,-,-,o,-,m
nyah1249,k,l,-,-,o,-,m
chra1242,k,h,l,-,o,-,m
bulo1242,k,h,-,-,o,-,m
cent1992,k,h,-,-,o,-,m
cent1992,k,h,-,-,o,-,m
cent1992,k,h,-,-,o,-,m
koho1244,k,h,-,-,o,u,m
east2333,k,h,-,-,o,-,m
tamp1251,k,h,l,a,o,-,m
