language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
jehh1245,k,-,-,3,-,-,n,-,E,y
hala1252,k,-,-,3,-,-,n,-,E,-
reng1252,k,-,-,3,-,-,n,-,i,-
bahn1262,k,-,-,3,-,-,n,-,E,-
bahn1262,k,-,-,3,-,-,n,-,E,-
bahn1262,k,-,-,3,-,-,n,-,E,-
seda1262,k,-,-,3,-,-,n,-,a,y
roma1331,k,-,-,3,-,-,n,-,o,y
cuaa1241,k,-,-,a,-,-,n,-,e,-
alak1253,T,-,-,a,m,a,N,-,-,-
tali1257,7,-,-,3,m,a,N,-,-,-
lave1248,k,-,-,-,-,-,n,-,E,-
nyah1249,k,h,y,e,-,-,N,-,-,-
sapu1248,k,-,-,-,-,-,r,-,E,-
jeng1241,k,-,-,-,-,-,n,-,e,-
lave1249,k,-,-,3,-,-,n,-,e,-
chra1242,k,-,-,3,-,-,n,-,E,-
bulo1242,k,-,-,3,-,-,n,-,e,y
cent1992,-,-,-,-,-,-,n,-,e,-
cent1992,k,-,-,3,-,-,n,-,E,-
cent1992,k,-,-,3,-,-,n,a,E,-
koho1244,-,-,-,-,-,-,d,-,E,-
east2333,-,-,-,-,-,-,n,-,a,y
tamp1251,w,-,-,a,-,-,r,-,-,-
